model_id,perm_read,name,perm_unlink,perm_write,perm_create,group_id
account.config.journal.bank.account,1,account.config.journal.bank.account,1,1,1,Users
account.config.journal.bank.account,1,account.config.journal.bank.account,1,1,1,Production Manager
account.config.journal.bank.account,1,account.config.journal.bank.account,1,1,1,Workers
account.config.journal.bank.account,1,account.config.journal.bank.account,1,1,1,Product Manager
account.config.journal.bank.account,1,account.config.journal.bank.account,1,1,1,group1
account.config.journal.bank.account,1,account.config.journal.bank.account,1,1,1,group2
account.config.journal.bank.account,1,account.config.journal.bank.account,1,1,1,Sale Manager
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Salesman
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Sale Manager
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,group2
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,group1
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Product Manager
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Workers
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Production Manager
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Users
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Dpt Publications
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Dpt Formations
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Dpt Events
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Direction
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Commerciaux
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Purchase Manager
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Project Member
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Project Manager
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Financial Admin
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Financial User
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Financial Invoice
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Customer Executive
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Customer Executive - Manager
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Employee
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,HR Manager
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Product UOS View
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,No One
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Extended View
account.config.journal.bank.account.line,1,account.config.journal.bank.account.line,1,1,1,Administration/Administrator
Fiscal Year,1,Fiscal Year,1,1,1,Salesman
Fiscal Year,1,Fiscal Year,1,1,1,Administration/Administrator
Fiscal Year,1,Fiscal Year,1,1,1,Extended View
Fiscal Year,1,Fiscal Year,1,1,1,No One
Fiscal Year,1,Fiscal Year,1,1,1,Product UOS View
Fiscal Year,1,Fiscal Year,1,1,1,HR Manager
Fiscal Year,1,Fiscal Year,1,1,1,Employee
Fiscal Year,1,Fiscal Year,1,1,1,Customer Executive - Manager
Fiscal Year,1,Fiscal Year,1,1,1,Customer Executive
Fiscal Year,1,Fiscal Year,1,1,1,Financial Invoice
Fiscal Year,1,Fiscal Year,1,1,1,Financial User
Fiscal Year,1,Fiscal Year,1,1,1,Financial Admin
Fiscal Year,1,Fiscal Year,1,1,1,Project Manager
Fiscal Year,1,Fiscal Year,1,1,1,Project Member
Fiscal Year,1,Fiscal Year,1,1,1,Purchase Manager
Fiscal Year,1,Fiscal Year,1,1,1,Commerciaux
Fiscal Year,1,Fiscal Year,1,1,1,Direction
Fiscal Year,1,Fiscal Year,1,1,1,Dpt Events
Fiscal Year,1,Fiscal Year,1,1,1,Dpt Formations
Fiscal Year,1,Fiscal Year,1,1,1,Dpt Publications
Fiscal Year,1,Fiscal Year,1,1,1,Users
Fiscal Year,1,Fiscal Year,1,1,1,Production Manager
Fiscal Year,1,Fiscal Year,1,1,1,Workers
Fiscal Year,1,Fiscal Year,1,1,1,Product Manager
Fiscal Year,1,Fiscal Year,1,1,1,group1
Fiscal Year,1,Fiscal Year,1,1,1,group2
Fiscal Year,1,Fiscal Year,1,1,1,Sale Manager
Invoice,1,Invoice,1,1,1,Administration/Administrator
Invoice,1,Invoice,1,1,1,Salesman
Invoice,1,Invoice,1,1,1,Sale Manager
Invoice,1,Invoice,1,1,1,group2
Invoice,1,Invoice,1,1,1,group1
Invoice,1,Invoice,1,1,1,Product Manager
Invoice,1,Invoice,1,1,1,Workers
Invoice,1,Invoice,1,1,1,Production Manager
Invoice,1,Invoice,1,1,1,Users
Invoice,1,Invoice,1,1,1,Dpt Publications
Invoice,1,Invoice,1,1,1,Dpt Formations
Invoice,1,Invoice,1,1,1,Dpt Events
Invoice,1,Invoice,1,1,1,Direction
Invoice,1,Invoice,1,1,1,Commerciaux
Invoice,1,Invoice,1,1,1,Purchase Manager
Invoice,1,Invoice,1,1,1,Project Member
Invoice,1,Invoice,1,1,1,Project Manager
Invoice,1,Invoice,1,1,1,Financial Admin
Invoice,1,Invoice,1,1,1,Financial User
Invoice,1,Invoice,1,1,1,Financial Invoice
Invoice,1,Invoice,1,1,1,Customer Executive
Invoice,1,Invoice,1,1,1,Customer Executive - Manager
Invoice,1,Invoice,1,1,1,Employee
Invoice,1,Invoice,1,1,1,HR Manager
Invoice,1,Invoice,1,1,1,Product UOS View
Invoice,1,Invoice,1,1,1,No One
Invoice,1,Invoice,1,1,1,Extended View
Invoice line,1,Invoice line,1,1,1,Workers
Invoice line,1,Invoice line,1,1,1,Salesman
Invoice line,1,Invoice line,1,1,1,Sale Manager
Invoice line,1,Invoice line,1,1,1,group2
Invoice line,1,Invoice line,1,1,1,group1
Invoice line,1,Invoice line,1,1,1,Product Manager
Invoice line,1,Invoice line,1,1,1,Production Manager
Invoice line,1,Invoice line,1,1,1,Users
Invoice line,1,Invoice line,1,1,1,Dpt Publications
Invoice line,1,Invoice line,1,1,1,Dpt Formations
Invoice line,1,Invoice line,1,1,1,Dpt Events
Invoice line,1,Invoice line,1,1,1,Direction
Invoice line,1,Invoice line,1,1,1,Commerciaux
Invoice line,1,Invoice line,1,1,1,Purchase Manager
Invoice line,1,Invoice line,1,1,1,Project Member
Invoice line,1,Invoice line,1,1,1,Project Manager
Invoice line,1,Invoice line,1,1,1,Financial Admin
Invoice line,1,Invoice line,1,1,1,Financial User
Invoice line,1,Invoice line,1,1,1,Financial Invoice
Invoice line,1,Invoice line,1,1,1,Customer Executive
Invoice line,1,Invoice line,1,1,1,Customer Executive - Manager
Invoice line,1,Invoice line,1,1,1,Employee
Invoice line,1,Invoice line,1,1,1,HR Manager
Invoice line,1,Invoice line,1,1,1,Product UOS View
Invoice line,1,Invoice line,1,1,1,No One
Invoice line,1,Invoice line,1,1,1,Extended View
Invoice line,1,Invoice line,1,1,1,Administration/Administrator
Invoice Tax,1,Invoice Tax,1,1,1,Salesman
Invoice Tax,1,Invoice Tax,1,1,1,Sale Manager
Invoice Tax,1,Invoice Tax,1,1,1,group2
Invoice Tax,1,Invoice Tax,1,1,1,group1
Invoice Tax,1,Invoice Tax,1,1,1,Product Manager
Invoice Tax,1,Invoice Tax,1,1,1,Workers
Invoice Tax,1,Invoice Tax,1,1,1,Production Manager
Invoice Tax,1,Invoice Tax,1,1,1,Users
Invoice Tax,1,Invoice Tax,1,1,1,Dpt Publications
Invoice Tax,1,Invoice Tax,1,1,1,Dpt Formations
Invoice Tax,1,Invoice Tax,1,1,1,Dpt Events
Invoice Tax,1,Invoice Tax,1,1,1,Direction
Invoice Tax,1,Invoice Tax,1,1,1,Commerciaux
Invoice Tax,1,Invoice Tax,1,1,1,Administration/Administrator
Invoice Tax,1,Invoice Tax,1,1,1,Purchase Manager
Invoice Tax,1,Invoice Tax,1,1,1,Project Member
Invoice Tax,1,Invoice Tax,1,1,1,Project Manager
Invoice Tax,1,Invoice Tax,1,1,1,Financial Admin
Invoice Tax,1,Invoice Tax,1,1,1,Financial User
Invoice Tax,1,Invoice Tax,1,1,1,Financial Invoice
Invoice Tax,1,Invoice Tax,1,1,1,Customer Executive
Invoice Tax,1,Invoice Tax,1,1,1,Customer Executive - Manager
Invoice Tax,1,Invoice Tax,1,1,1,Employee
Invoice Tax,1,Invoice Tax,1,1,1,HR Manager
Invoice Tax,1,Invoice Tax,1,1,1,Product UOS View
Invoice Tax,1,Invoice Tax,1,1,1,No One
Invoice Tax,1,Invoice Tax,1,1,1,Extended View
Journal,1,Journal,1,1,1,No One
Journal,1,Journal,1,1,1,Administration/Administrator
Journal,1,Journal,1,1,1,Salesman
Journal,1,Journal,1,1,1,Sale Manager
Journal,1,Journal,1,1,1,group2
Journal,1,Journal,1,1,1,group1
Journal,1,Journal,1,1,1,Product Manager
Journal,1,Journal,1,1,1,Workers
Journal,1,Journal,1,1,1,Production Manager
Journal,1,Journal,1,1,1,Users
Journal,1,Journal,1,1,1,Dpt Publications
Journal,1,Journal,1,1,1,Dpt Formations
Journal,1,Journal,1,1,1,Dpt Events
Journal,1,Journal,1,1,1,Direction
Journal,1,Journal,1,1,1,Commerciaux
Journal,1,Journal,1,1,1,Purchase Manager
Journal,1,Journal,1,1,1,Project Member
Journal,1,Journal,1,1,1,Project Manager
Journal,1,Journal,1,1,1,Financial Admin
Journal,1,Journal,1,1,1,Financial User
Journal,1,Journal,1,1,1,Financial Invoice
Journal,1,Journal,1,1,1,Customer Executive
Journal,1,Journal,1,1,1,Customer Executive - Manager
Journal,1,Journal,1,1,1,Employee
Journal,1,Journal,1,1,1,HR Manager
Journal,1,Journal,1,1,1,Product UOS View
Journal,1,Journal,1,1,1,Extended View
Journal Column,1,Journal Column,1,1,1,Commerciaux
Journal Column,1,Journal Column,1,1,1,Salesman
Journal Column,1,Journal Column,1,1,1,Sale Manager
Journal Column,1,Journal Column,1,1,1,group2
Journal Column,1,Journal Column,1,1,1,group1
Journal Column,1,Journal Column,1,1,1,Product Manager
Journal Column,1,Journal Column,1,1,1,Workers
Journal Column,1,Journal Column,1,1,1,Production Manager
Journal Column,1,Journal Column,1,1,1,Users
Journal Column,1,Journal Column,1,1,1,Dpt Publications
Journal Column,1,Journal Column,1,1,1,Dpt Formations
Journal Column,1,Journal Column,1,1,1,Dpt Events
Journal Column,1,Journal Column,1,1,1,Direction
Journal Column,1,Journal Column,1,1,1,Purchase Manager
Journal Column,1,Journal Column,1,1,1,Project Member
Journal Column,1,Journal Column,1,1,1,Project Manager
Journal Column,1,Journal Column,1,1,1,Financial Admin
Journal Column,1,Journal Column,1,1,1,Financial User
Journal Column,1,Journal Column,1,1,1,Financial Invoice
Journal Column,1,Journal Column,1,1,1,Customer Executive
Journal Column,1,Journal Column,1,1,1,Customer Executive - Manager
Journal Column,1,Journal Column,1,1,1,Employee
Journal Column,1,Journal Column,1,1,1,HR Manager
Journal Column,1,Journal Column,1,1,1,Product UOS View
Journal Column,1,Journal Column,1,1,1,No One
Journal Column,1,Journal Column,1,1,1,Extended View
Journal Column,1,Journal Column,1,1,1,Administration/Administrator
Journal - Period,1,Journal - Period,1,1,1,Administration/Administrator
Journal - Period,1,Journal - Period,1,1,1,Salesman
Journal - Period,1,Journal - Period,1,1,1,Sale Manager
Journal - Period,1,Journal - Period,1,1,1,group2
Journal - Period,1,Journal - Period,1,1,1,group1
Journal - Period,1,Journal - Period,1,1,1,Product Manager
Journal - Period,1,Journal - Period,1,1,1,Workers
Journal - Period,1,Journal - Period,1,1,1,Production Manager
Journal - Period,1,Journal - Period,1,1,1,Users
Journal - Period,1,Journal - Period,1,1,1,Dpt Publications
Journal - Period,1,Journal - Period,1,1,1,Dpt Formations
Journal - Period,1,Journal - Period,1,1,1,Dpt Events
Journal - Period,1,Journal - Period,1,1,1,Direction
Journal - Period,1,Journal - Period,1,1,1,Commerciaux
Journal - Period,1,Journal - Period,1,1,1,Purchase Manager
Journal - Period,1,Journal - Period,1,1,1,Project Member
Journal - Period,1,Journal - Period,1,1,1,Project Manager
Journal - Period,1,Journal - Period,1,1,1,Financial Admin
Journal - Period,1,Journal - Period,1,1,1,Financial User
Journal - Period,1,Journal - Period,1,1,1,Financial Invoice
Journal - Period,1,Journal - Period,1,1,1,Customer Executive
Journal - Period,1,Journal - Period,1,1,1,Customer Executive - Manager
Journal - Period,1,Journal - Period,1,1,1,Employee
Journal - Period,1,Journal - Period,1,1,1,HR Manager
Journal - Period,1,Journal - Period,1,1,1,Product UOS View
Journal - Period,1,Journal - Period,1,1,1,No One
Journal - Period,1,Journal - Period,1,1,1,Extended View
Simulation level,1,Simulation level,1,1,1,HR Manager
Simulation level,1,Simulation level,1,1,1,Salesman
Simulation level,1,Simulation level,1,1,1,Sale Manager
Simulation level,1,Simulation level,1,1,1,group2
Simulation level,1,Simulation level,1,1,1,group1
Simulation level,1,Simulation level,1,1,1,Product Manager
Simulation level,1,Simulation level,1,1,1,Workers
Simulation level,1,Simulation level,1,1,1,Production Manager
Simulation level,1,Simulation level,1,1,1,Users
Simulation level,1,Simulation level,1,1,1,Dpt Publications
Simulation level,1,Simulation level,1,1,1,Dpt Formations
Simulation level,1,Simulation level,1,1,1,Dpt Events
Simulation level,1,Simulation level,1,1,1,Direction
Simulation level,1,Simulation level,1,1,1,Commerciaux
Simulation level,1,Simulation level,1,1,1,Purchase Manager
Simulation level,1,Simulation level,1,1,1,Project Member
Simulation level,1,Simulation level,1,1,1,Project Manager
Simulation level,1,Simulation level,1,1,1,Financial Admin
Simulation level,1,Simulation level,1,1,1,Financial User
Simulation level,1,Simulation level,1,1,1,Financial Invoice
Simulation level,1,Simulation level,1,1,1,Customer Executive
Simulation level,1,Simulation level,1,1,1,Customer Executive - Manager
Simulation level,1,Simulation level,1,1,1,Employee
Simulation level,1,Simulation level,1,1,1,Product UOS View
Simulation level,1,Simulation level,1,1,1,No One
Simulation level,1,Simulation level,1,1,1,Extended View
Simulation level,1,Simulation level,1,1,1,Administration/Administrator
Journal View,1,Journal View,1,1,1,Salesman
Journal View,1,Journal View,1,1,1,No One
Journal View,1,Journal View,1,1,1,Product UOS View
Journal View,1,Journal View,1,1,1,HR Manager
Journal View,1,Journal View,1,1,1,Employee
Journal View,1,Journal View,1,1,1,Customer Executive - Manager
Journal View,1,Journal View,1,1,1,Customer Executive
Journal View,1,Journal View,1,1,1,Financial Invoice
Journal View,1,Journal View,1,1,1,Financial User
Journal View,1,Journal View,1,1,1,Financial Admin
Journal View,1,Journal View,1,1,1,Project Manager
Journal View,1,Journal View,1,1,1,Project Member
Journal View,1,Journal View,1,1,1,Purchase Manager
Journal View,1,Journal View,1,1,1,Commerciaux
Journal View,1,Journal View,1,1,1,Direction
Journal View,1,Journal View,1,1,1,Dpt Events
Journal View,1,Journal View,1,1,1,Dpt Formations
Journal View,1,Journal View,1,1,1,Dpt Publications
Journal View,1,Journal View,1,1,1,Users
Journal View,1,Journal View,1,1,1,Production Manager
Journal View,1,Journal View,1,1,1,Workers
Journal View,1,Journal View,1,1,1,Administration/Administrator
Journal View,1,Journal View,1,1,1,Product Manager
Journal View,1,Journal View,1,1,1,Extended View
Journal View,1,Journal View,1,1,1,group1
Journal View,1,Journal View,1,1,1,group2
Journal View,1,Journal View,1,1,1,Sale Manager
Account Model,1,Account Model,1,1,1,Customer Executive
Account Model,1,Account Model,1,1,1,Administration/Administrator
Account Model,1,Account Model,1,1,1,Extended View
Account Model,1,Account Model,1,1,1,No One
Account Model,1,Account Model,1,1,1,Product UOS View
Account Model,1,Account Model,1,1,1,HR Manager
Account Model,1,Account Model,1,1,1,Employee
Account Model,1,Account Model,1,1,1,Customer Executive - Manager
Account Model,1,Account Model,1,1,1,Financial Invoice
Account Model,1,Account Model,1,1,1,Financial User
Account Model,1,Account Model,1,1,1,Financial Admin
Account Model,1,Account Model,1,1,1,Project Manager
Account Model,1,Account Model,1,1,1,Project Member
Account Model,1,Account Model,1,1,1,Purchase Manager
Account Model,1,Account Model,1,1,1,Commerciaux
Account Model,1,Account Model,1,1,1,Direction
Account Model,1,Account Model,1,1,1,Dpt Events
Account Model,1,Account Model,1,1,1,Dpt Formations
Account Model,1,Account Model,1,1,1,Dpt Publications
Account Model,1,Account Model,1,1,1,Users
Account Model,1,Account Model,1,1,1,Production Manager
Account Model,1,Account Model,1,1,1,Workers
Account Model,1,Account Model,1,1,1,Product Manager
Account Model,1,Account Model,1,1,1,group1
Account Model,1,Account Model,1,1,1,group2
Account Model,1,Account Model,1,1,1,Sale Manager
Account Model,1,Account Model,1,1,1,Salesman
Account Model Entries,1,Account Model Entries,1,1,1,Sale Manager
Account Model Entries,1,Account Model Entries,1,1,1,Salesman
Account Model Entries,1,Account Model Entries,1,1,1,group2
Account Model Entries,1,Account Model Entries,1,1,1,group1
Account Model Entries,1,Account Model Entries,1,1,1,Product Manager
Account Model Entries,1,Account Model Entries,1,1,1,Workers
Account Model Entries,1,Account Model Entries,1,1,1,Production Manager
Account Model Entries,1,Account Model Entries,1,1,1,Users
Account Model Entries,1,Account Model Entries,1,1,1,Dpt Publications
Account Model Entries,1,Account Model Entries,1,1,1,Dpt Formations
Account Model Entries,1,Account Model Entries,1,1,1,Administration/Administrator
Account Model Entries,1,Account Model Entries,1,1,1,Dpt Events
Account Model Entries,1,Account Model Entries,1,1,1,Direction
Account Model Entries,1,Account Model Entries,1,1,1,Commerciaux
Account Model Entries,1,Account Model Entries,1,1,1,Purchase Manager
Account Model Entries,1,Account Model Entries,1,1,1,Project Member
Account Model Entries,1,Account Model Entries,1,1,1,Project Manager
Account Model Entries,1,Account Model Entries,1,1,1,Financial Admin
Account Model Entries,1,Account Model Entries,1,1,1,Financial User
Account Model Entries,1,Account Model Entries,1,1,1,Financial Invoice
Account Model Entries,1,Account Model Entries,1,1,1,Customer Executive
Account Model Entries,1,Account Model Entries,1,1,1,Customer Executive - Manager
Account Model Entries,1,Account Model Entries,1,1,1,Employee
Account Model Entries,1,Account Model Entries,1,1,1,HR Manager
Account Model Entries,1,Account Model Entries,1,1,1,Product UOS View
Account Model Entries,1,Account Model Entries,1,1,1,No One
Account Model Entries,1,Account Model Entries,1,1,1,Extended View
Account Entry,1,Account Entry,1,1,1,Salesman
Account Entry,1,Account Entry,1,1,1,Administration/Administrator
Account Entry,1,Account Entry,1,1,1,Extended View
Account Entry,1,Account Entry,1,1,1,No One
Account Entry,1,Account Entry,1,1,1,Product UOS View
Account Entry,1,Account Entry,1,1,1,HR Manager
Account Entry,1,Account Entry,1,1,1,Employee
Account Entry,1,Account Entry,1,1,1,Customer Executive - Manager
Account Entry,1,Account Entry,1,1,1,Customer Executive
Account Entry,1,Account Entry,1,1,1,Financial Invoice
Account Entry,1,Account Entry,1,1,1,Financial User
Account Entry,1,Account Entry,1,1,1,Financial Admin
Account Entry,1,Account Entry,1,1,1,Project Manager
Account Entry,1,Account Entry,1,1,1,Project Member
Account Entry,1,Account Entry,1,1,1,Purchase Manager
Account Entry,1,Account Entry,1,1,1,Commerciaux
Account Entry,1,Account Entry,1,1,1,Direction
Account Entry,1,Account Entry,1,1,1,Dpt Events
Account Entry,1,Account Entry,1,1,1,Dpt Formations
Account Entry,1,Account Entry,1,1,1,Dpt Publications
Account Entry,1,Account Entry,1,1,1,Users
Account Entry,1,Account Entry,1,1,1,Production Manager
Account Entry,1,Account Entry,1,1,1,Workers
Account Entry,1,Account Entry,1,1,1,Product Manager
Account Entry,1,Account Entry,1,1,1,group1
Account Entry,1,Account Entry,1,1,1,group2
Account Entry,1,Account Entry,1,1,1,Sale Manager
Entry lines,1,Entry lines,1,1,1,Administration/Administrator
Entry lines,1,Entry lines,1,1,1,Salesman
Entry lines,1,Entry lines,1,1,1,Sale Manager
Entry lines,1,Entry lines,1,1,1,group2
Entry lines,1,Entry lines,1,1,1,group1
Entry lines,1,Entry lines,1,1,1,Product Manager
Entry lines,1,Entry lines,1,1,1,Workers
Entry lines,1,Entry lines,1,1,1,Production Manager
Entry lines,1,Entry lines,1,1,1,Users
Entry lines,1,Entry lines,1,1,1,Dpt Publications
Entry lines,1,Entry lines,1,1,1,Dpt Formations
Entry lines,1,Entry lines,1,1,1,Dpt Events
Entry lines,1,Entry lines,1,1,1,Direction
Entry lines,1,Entry lines,1,1,1,Commerciaux
Entry lines,1,Entry lines,1,1,1,Purchase Manager
Entry lines,1,Entry lines,1,1,1,Project Member
Entry lines,1,Entry lines,1,1,1,Project Manager
Entry lines,1,Entry lines,1,1,1,Financial Admin
Entry lines,1,Entry lines,1,1,1,Financial User
Entry lines,1,Entry lines,1,1,1,Financial Invoice
Entry lines,1,Entry lines,1,1,1,Customer Executive
Entry lines,1,Entry lines,1,1,1,Customer Executive - Manager
Entry lines,1,Entry lines,1,1,1,Employee
Entry lines,1,Entry lines,1,1,1,HR Manager
Entry lines,1,Entry lines,1,1,1,Product UOS View
Entry lines,1,Entry lines,1,1,1,No One
Entry lines,1,Entry lines,1,1,1,Extended View
Account Reconciliation,1,Account Reconciliation,1,1,1,Financial Admin
Account Reconciliation,1,Account Reconciliation,1,1,1,Administration/Administrator
Account Reconciliation,1,Account Reconciliation,1,1,1,Extended View
Account Reconciliation,1,Account Reconciliation,1,1,1,No One
Account Reconciliation,1,Account Reconciliation,1,1,1,Product UOS View
Account Reconciliation,1,Account Reconciliation,1,1,1,HR Manager
Account Reconciliation,1,Account Reconciliation,1,1,1,Employee
Account Reconciliation,1,Account Reconciliation,1,1,1,Customer Executive - Manager
Account Reconciliation,1,Account Reconciliation,1,1,1,Customer Executive
Account Reconciliation,1,Account Reconciliation,1,1,1,Financial Invoice
Account Reconciliation,1,Account Reconciliation,1,1,1,Financial User
Account Reconciliation,1,Account Reconciliation,1,1,1,Project Manager
Account Reconciliation,1,Account Reconciliation,1,1,1,Project Member
Account Reconciliation,1,Account Reconciliation,1,1,1,Purchase Manager
Account Reconciliation,1,Account Reconciliation,1,1,1,Commerciaux
Account Reconciliation,1,Account Reconciliation,1,1,1,Direction
Account Reconciliation,1,Account Reconciliation,1,1,1,Dpt Events
Account Reconciliation,1,Account Reconciliation,1,1,1,Dpt Formations
Account Reconciliation,1,Account Reconciliation,1,1,1,Dpt Publications
Account Reconciliation,1,Account Reconciliation,1,1,1,Users
Account Reconciliation,1,Account Reconciliation,1,1,1,Production Manager
Account Reconciliation,1,Account Reconciliation,1,1,1,Workers
Account Reconciliation,1,Account Reconciliation,1,1,1,Product Manager
Account Reconciliation,1,Account Reconciliation,1,1,1,group1
Account Reconciliation,1,Account Reconciliation,1,1,1,group2
Account Reconciliation,1,Account Reconciliation,1,1,1,Sale Manager
Account Reconciliation,1,Account Reconciliation,1,1,1,Salesman
Payment Term,1,Payment Term,1,1,1,Sale Manager
Payment Term,1,Payment Term,1,1,1,Salesman
Payment Term,1,Payment Term,1,1,1,Administration/Administrator
Payment Term,1,Payment Term,1,1,1,Extended View
Payment Term,1,Payment Term,1,1,1,No One
Payment Term,1,Payment Term,1,1,1,Product UOS View
Payment Term,1,Payment Term,1,1,1,HR Manager
Payment Term,1,Payment Term,1,1,1,Employee
Payment Term,1,Payment Term,1,1,1,Customer Executive - Manager
Payment Term,1,Payment Term,1,1,1,Customer Executive
Payment Term,1,Payment Term,1,1,1,Financial Invoice
Payment Term,1,Payment Term,1,1,1,Financial User
Payment Term,1,Payment Term,1,1,1,Financial Admin
Payment Term,1,Payment Term,1,1,1,Project Manager
Payment Term,1,Payment Term,1,1,1,Project Member
Payment Term,1,Payment Term,1,1,1,Purchase Manager
Payment Term,1,Payment Term,1,1,1,Commerciaux
Payment Term,1,Payment Term,1,1,1,Direction
Payment Term,1,Payment Term,1,1,1,Dpt Events
Payment Term,1,Payment Term,1,1,1,Dpt Formations
Payment Term,1,Payment Term,1,1,1,Dpt Publications
Payment Term,1,Payment Term,1,1,1,Users
Payment Term,1,Payment Term,1,1,1,Production Manager
Payment Term,1,Payment Term,1,1,1,Workers
Payment Term,1,Payment Term,1,1,1,Product Manager
Payment Term,1,Payment Term,1,1,1,group1
Payment Term,1,Payment Term,1,1,1,group2
Payment Term Line,1,Payment Term Line,1,1,1,Administration/Administrator
Payment Term Line,1,Payment Term Line,1,1,1,Salesman
Payment Term Line,1,Payment Term Line,1,1,1,Sale Manager
Payment Term Line,1,Payment Term Line,1,1,1,group2
Payment Term Line,1,Payment Term Line,1,1,1,group1
Payment Term Line,1,Payment Term Line,1,1,1,Product Manager
Payment Term Line,1,Payment Term Line,1,1,1,Workers
Payment Term Line,1,Payment Term Line,1,1,1,Production Manager
Payment Term Line,1,Payment Term Line,1,1,1,Users
Payment Term Line,1,Payment Term Line,1,1,1,Dpt Publications
Payment Term Line,1,Payment Term Line,1,1,1,Dpt Formations
Payment Term Line,1,Payment Term Line,1,1,1,Dpt Events
Payment Term Line,1,Payment Term Line,1,1,1,Direction
Payment Term Line,1,Payment Term Line,1,1,1,Commerciaux
Payment Term Line,1,Payment Term Line,1,1,1,Purchase Manager
Payment Term Line,1,Payment Term Line,1,1,1,Project Member
Payment Term Line,1,Payment Term Line,1,1,1,Project Manager
Payment Term Line,1,Payment Term Line,1,1,1,Financial Admin
Payment Term Line,1,Payment Term Line,1,1,1,Financial User
Payment Term Line,1,Payment Term Line,1,1,1,Financial Invoice
Payment Term Line,1,Payment Term Line,1,1,1,Customer Executive
Payment Term Line,1,Payment Term Line,1,1,1,Customer Executive - Manager
Payment Term Line,1,Payment Term Line,1,1,1,Employee
Payment Term Line,1,Payment Term Line,1,1,1,HR Manager
Payment Term Line,1,Payment Term Line,1,1,1,Product UOS View
Payment Term Line,1,Payment Term Line,1,1,1,No One
Payment Term Line,1,Payment Term Line,1,1,1,Extended View
Account period,1,Account period,1,1,1,Administration/Administrator
Account period,1,Account period,1,1,1,Salesman
Account period,1,Account period,1,1,1,Sale Manager
Account period,1,Account period,1,1,1,group2
Account period,1,Account period,1,1,1,group1
Account period,1,Account period,1,1,1,Product Manager
Account period,1,Account period,1,1,1,Workers
Account period,1,Account period,1,1,1,Production Manager
Account period,1,Account period,1,1,1,Users
Account period,1,Account period,1,1,1,Dpt Publications
Account period,1,Account period,1,1,1,Dpt Formations
Account period,1,Account period,1,1,1,Dpt Events
Account period,1,Account period,1,1,1,Direction
Account period,1,Account period,1,1,1,Commerciaux
Account period,1,Account period,1,1,1,Purchase Manager
Account period,1,Account period,1,1,1,Project Member
Account period,1,Account period,1,1,1,Project Manager
Account period,1,Account period,1,1,1,Financial Admin
Account period,1,Account period,1,1,1,Financial User
Account period,1,Account period,1,1,1,Financial Invoice
Account period,1,Account period,1,1,1,Customer Executive
Account period,1,Account period,1,1,1,Customer Executive - Manager
Account period,1,Account period,1,1,1,Employee
Account period,1,Account period,1,1,1,HR Manager
Account period,1,Account period,1,1,1,Product UOS View
Account period,1,Account period,1,1,1,No One
Account period,1,Account period,1,1,1,Extended View
Account reporting,1,Account reporting,1,1,1,Project Manager
Account reporting,1,Account reporting,1,1,1,Administration/Administrator
Account reporting,1,Account reporting,1,1,1,Extended View
Account reporting,1,Account reporting,1,1,1,No One
Account reporting,1,Account reporting,1,1,1,Product UOS View
Account reporting,1,Account reporting,1,1,1,HR Manager
Account reporting,1,Account reporting,1,1,1,Employee
Account reporting,1,Account reporting,1,1,1,Customer Executive - Manager
Account reporting,1,Account reporting,1,1,1,Customer Executive
Account reporting,1,Account reporting,1,1,1,Financial Invoice
Account reporting,1,Account reporting,1,1,1,Financial User
Account reporting,1,Account reporting,1,1,1,Financial Admin
Account reporting,1,Account reporting,1,1,1,Project Member
Account reporting,1,Account reporting,1,1,1,Purchase Manager
