acquis|invoice_id|price|etude_id|state|last|income_account_id|first|date_creation|quantity
|7605|11.00|756|paid|269895|66|269796|2003-02-14 08:58:28|100
|7589|11.00|749|paid|269795|66|269596|2003-02-12 09:47:37|200
|7557|11.00|718|paid|269545|66|269516|2003-02-12 09:46:55|30
|7540|11.00|753|paid|269515|66|269416|2003-02-07 15:42:06|100
|7523|11.00|745|paid|269415|66|269376|2003-02-06 15:52:05|40
|7488|11.00|759|paid|268975|66|268776|2003-01-29 15:25:31|200
|7452|11.00|684|paid|268475|66|268376|2003-01-29 11:06:50|100
|7434|11.00|715|paid|268375|66|268176|2003-01-28 12:45:25|200
|7416|11.00|700|paid|268175|66|268076|2003-01-28 11:54:46|100
|7398|11.00|667|paid|268075|66|268028|2003-01-27 16:14:47|48
|7380|11.00|731|paid|268027|66|267928|2003-01-23 13:58:42|100
|7362|11.00|744|paid|267927|66|267828|2003-01-23 13:57:49|100
|7344|11.00|755|paid|267827|66|267728|2003-01-21 15:06:45|100
|7326|11.00|743|paid|267727|66|267578|2003-01-16 16:03:36|150
|7182|11.00||paid|266515|66|266316|2003-01-03 15:52:56|200
|9756|11.00||paid|265919|66|265870|2002-12-17 10:49:21|50
|7308|11.00|713|paid|267577|66|267518|2003-01-16 16:03:11|60
|7290|11.00|756|paid|267517|66|267418|2003-01-16 16:02:31|100
|7272|11.00|701|paid|267417|66|267368|2003-01-09 15:52:44|50
|7254|11.00|678|paid|267367|66|267168|2003-01-08 12:18:23|200
|7236|11.00|670|paid|267167|66|267116|2003-01-07 14:12:57|52
|7218|11.00|699|paid|267115|66|266916|2003-01-06 12:11:42|200
|7200|11.00|696|paid|266915|66|266516|2003-01-06 11:13:17|400
|7164|11.00|711|paid|266315|66|266116|2003-01-03 09:52:53|200
|7146|11.00|669|paid|266115|66|266016|2003-01-03 09:30:02|100
|7128|11.00|720|paid|266015|66|265968|2003-01-03 09:28:35|48
|7110|11.00|719|paid|265967|66|265920|2003-01-02 16:26:13|48
|9745|11.00|678|paid|265869|66|265670|2002-12-17 10:05:38|200
|9734|11.00|758|paid|265669|66|265570|2002-12-17 08:41:50|100
|9723|11.00|732|paid|265569|66|265490|2002-12-12 12:27:42|80
|9712|11.00|674|paid|265489|66|265290|2002-12-12 09:40:28|200
|9701|11.00|748|paid|265289|66|265230|2002-12-11 09:14:24|60
|9689|11.00|675|paid|265229|66|264930|2002-12-06 09:36:41|300
|9677|11.00|697|paid|264929|66|264810|2002-12-05 12:24:59|120
|9569|11.00||paid|264027|66|263978|2002-11-26 13:29:38|50
|9497|11.00||paid|263357|66|263258|2002-11-14 13:10:35|100
|9605|11.00||paid|264357|66|264158|2002-11-28 12:38:52|200
|9665|11.00|749|paid|264809|66|264710|2002-12-05 11:15:08|100
|9653|11.00|753|paid|264709|66|264658|2002-12-05 11:04:04|52
|9641|11.00|694|paid|264657|66|264558|2002-12-04 09:55:20|100
|9629|11.00|759|paid|264557|66|264458|2002-12-03 15:08:07|100
|9617|11.00|691|paid|264457|66|264358|2002-12-02 13:42:51|100
|9593|11.00|714|paid|264157|66|264058|2002-11-28 09:19:03|100
|9581|11.00|718|paid|264057|66|264028|2002-11-27 08:41:34|30
|9557|11.00|756|paid|263977|66|263878|2002-11-21 10:45:18|100
|9545|11.00|731|paid|263877|66|263778|2002-11-21 10:44:22|100
|9533|11.00|754|paid|263777|66|263678|2002-11-20 10:45:50|100
|9521|11.00|678|paid|263677|66|263478|2002-11-19 09:16:25|200
|9509|11.00|697|paid|263477|66|263358|2002-11-14 15:30:11|120
|9485|11.00|754|paid|263257|66|263158|2002-11-14 09:23:38|100
|9473|11.00|744|paid|263157|66|263058|2002-11-14 09:15:44|100
|9462|11.00|726|paid|263057|66|262958|2002-11-12 07:19:16|100
|9450|11.00|712|paid|262957|66|262858|2002-11-08 15:20:23|100
|9438|11.00|713|paid|262857|66|262798|2002-11-06 13:57:04|60
|9318|11.00||paid|261199|66|261000|2002-10-11 13:56:59|200
|9354|11.00||paid|261699|66|261500|2002-10-17 10:04:24|200
|9246|11.00||paid|260589|66|260390|2002-10-03 13:07:29|200
|9426|11.00|675|paid|262797|66|262498|2002-11-05 07:07:07|300
|9414|11.00|673|paid|262497|66|262450|2002-10-31 10:09:58|48
|9402|11.00|747|paid|262449|66|262250|2002-10-28 09:01:10|200
|9390|11.00|699|paid|262249|66|262150|2002-10-24 13:58:31|100
|9378|11.00|696|paid|262149|66|261750|2002-10-24 10:13:46|400
|9366|11.00|754|paid|261749|66|261700|2002-10-23 14:03:10|50
|9342|11.00|678|paid|261499|66|261300|2002-10-17 10:00:08|200
|9330|11.00|742|paid|261299|66|261200|2002-10-17 09:58:21|100
|9306|11.00|707|paid|260999|66|260970|2002-10-10 09:11:27|30
|9294|11.00|756|paid|260969|66|260870|2002-10-10 09:08:16|100
|9282|11.00|755|paid|260869|66|260790|2002-10-09 09:43:00|80
|9270|11.00|714|paid|260789|66|260690|2002-10-08 13:48:55|100
|9258|11.00|758|paid|260689|66|260590|2002-10-07 13:29:28|100
|9234|11.00|745|paid|260389|66|260350|2002-10-03 12:27:17|40
|9222|11.00|745|paid|260349|66|260310|2002-10-02 15:46:31|40
|9210|11.00|743|paid|260309|66|260210|2002-10-01 10:07:40|100
|9198|11.00|701|paid|260209|66|260160|2002-10-01 10:06:51|50
|9067|11.00||paid|259375|66|259276|2002-09-06 12:15:40|100
|9174|11.00||paid|260109|66|260010|2002-09-20 11:20:39|100
|9138|11.00||paid|259861|66|259838|2002-09-17 09:22:41|24
|9186|11.00|698|paid|260159|66|260110|2002-10-01 10:06:07|50
|9162|11.00|720|paid|260009|66|259962|2002-09-19 14:01:50|48
|9150|11.00|674|paid|259961|66|259862|2002-09-18 16:07:36|100
|9126|11.00|749|paid|259837|66|259638|2002-09-13 10:12:27|200
|9114|11.00|748|paid|259637|66|259538|2002-09-13 10:09:38|100
|9102|11.00|717|paid|259537|66|259438|2002-09-11 13:00:35|100
|9091|11.00|734|paid|259437|66|259426|2002-09-10 09:58:58|12
|9079|11.00|667|paid|259425|66|259376|2002-09-10 09:57:36|50
|9055|11.00|726|paid|259275|66|259176|2002-09-06 11:37:59|100
|9043|11.00|731|paid|259175|66|259076|2002-09-06 10:35:48|100
|9031|11.00|669|paid|259075|66|258976|2002-09-06 10:32:54|100
|9019|11.00|729|paid|258975|66|258826|2002-09-06 10:27:03|150
|9007|11.00|696|paid|258825|66|258426|2002-09-03 12:12:47|400
|8995|11.00|685|paid|258425|66|258326|2002-09-03 12:08:23|100
|8984|11.00|675|paid|258325|66|258026|2002-09-03 11:37:57|300
|8972|11.00|749|paid|258025|66|257926|2002-08-30 13:08:20|100
|8960|11.00|691|paid|257925|66|257826|2002-08-29 10:37:05|100
|8948|11.00|718|paid|257825|66|257796|2002-08-29 10:36:40|30
|8936|11.00|678|paid|257795|66|257596|2002-08-28 13:01:26|200
|8924|11.00|755|paid|257595|66|257396|2002-08-27 14:38:09|200
|8912|11.00|697|paid|257395|66|257196|2002-08-26 12:48:42|200
|8900|11.00|711|paid|257195|66|256996|2002-08-26 12:41:32|200
|8888|11.00|756|paid|256995|66|256896|2002-08-23 14:41:54|100
|8876|11.00|719|paid|256895|66|256796|2002-08-23 10:56:09|100
|8865|11.00|747|paid|256795|66|256596|2002-08-23 10:48:08|200
|8853|11.00|713|paid|256595|66|256536|2002-08-22 10:14:39|60
|8841|11.00|754|paid|256535|66|256436|2002-08-20 16:54:37|100
|8829|11.00|698|paid|256435|66|256356|2002-08-19 10:15:21|80
|8817|11.00|691|paid|256355|66|256316|2002-08-19 10:11:05|40
|8805|11.00|750|paid|256315|66|256016|2002-07-09 10:25:27|300
|8793|11.00|756|paid|256015|66|255916|2002-07-05 11:51:13|100
|8781|11.00|744|paid|255915|66|255816|2002-07-04 12:47:05|100
|8769|11.00|714|paid|255815|66|255716|2002-07-04 12:46:49|100
|8757|11.00|678|paid|255715|66|255416|2002-07-03 12:50:42|300
|8745|11.00|748|paid|255415|66|255364|2002-07-03 10:11:44|52
|8733|11.00|699|paid|255363|66|255214|2002-07-01 12:18:08|150
|8721|11.00|696|paid|255213|66|254814|2002-06-28 10:05:57|400
|8685|11.00||paid|254681|66|254482|2002-06-24 14:03:26|200
|8553|11.00||paid|253417|66|253318|2002-06-06 18:02:52|100
|8625|11.00||paid|254245|66|254046|2002-06-19 10:48:07|200
|8709|11.00|732|paid|254813|66|254734|2002-06-26 12:23:24|80
|8541|11.00||paid|253317|66|253218|2002-06-05 15:59:55|100
|8481|11.00||paid|252665|66|252646|2002-05-27 15:52:33|20
|8697|11.00|753|paid|254733|66|254682|2002-06-26 12:15:17|52
|8673|11.00|754|paid|254481|66|254382|2002-06-20 16:36:44|100
|8661|11.00|679|paid|254381|66|254334|2002-06-20 12:52:59|48
|8649|11.00|745|paid|254333|66|254282|2002-06-19 11:48:06|52
|8637|11.00|673|paid|254281|66|254246|2002-06-19 11:00:42|36
|8613|11.00|715|paid|254045|66|253846|2002-06-17 16:31:58|200
|8601|11.00|758|paid|253845|66|253746|2002-06-17 16:25:39|100
|8589|11.00|751|paid|253745|66|253666|2002-06-17 16:19:16|80
|8577|11.00|720|paid|253665|66|253618|2002-06-17 16:18:40|48
|8565|11.00|678|paid|253617|66|253418|2002-06-11 17:45:52|200
|8529|11.00|669|paid|253217|66|253166|2002-06-04 11:01:00|52
|8517|11.00|755|paid|253165|66|253066|2002-05-31 12:47:00|100
|8505|11.00|675|paid|253065|66|252766|2002-05-30 17:00:26|300
|8493|11.00|697|paid|252765|66|252666|2002-05-27 16:49:39|100
|8409|11.00||paid|252215|66|251816|2002-05-16 09:42:08|400
|8469|11.00|714|paid|252645|66|252546|2002-05-23 17:20:38|100
|8457|11.00|718|paid|252545|66|252516|2002-05-23 10:34:58|30
|8445|11.00|756|paid|252515|66|252416|2002-05-21 11:41:02|100
|8433|11.00|717|paid|252415|66|252316|2002-05-17 11:46:49|100
|8421|11.00|712|paid|252315|66|252216|2002-05-17 11:42:38|100
|8397|11.00|711|paid|251815|66|251716|2002-05-16 09:37:40|100
|8385|11.00|749|paid|251715|66|251616|2002-05-16 09:36:56|100
|8373|11.00|671|paid|251615|66|251516|2002-05-15 10:52:24|100
|8360|11.00|724|paid|251515|66|251416|2002-05-14 11:20:01|100
|8347|11.00|669|paid|251415|66|251364|2002-05-13 15:20:18|52
|8334|11.00|747|paid|251363|66|251164|2002-05-08 17:02:01|200
|8321|11.00|745|paid|251163|66|251124|2002-05-08 12:08:05|40
|8308|11.00|732|paid|251123|66|251064|2002-05-08 12:07:02|60
|8295|11.00|744|paid|251063|66|250964|2002-05-07 17:00:20|100
|8282|11.00|678|paid|250963|66|250764|2002-05-07 12:36:51|200
|8269|11.00|674|paid|250763|66|250564|2002-05-07 11:53:54|200
|8256|11.00|696|paid|250563|66|250164|2002-05-07 09:20:00|400
|8243|11.00|691|paid|250163|66|250114|2002-05-02 12:37:51|50
|8230|11.00|726|paid|250113|66|250014|2002-05-02 12:37:35|100
|8074|11.00||paid|248913|66|248714|2002-04-02 10:42:41|200
|8036|11.00||paid|248313|66|248214|2002-03-25 16:04:21|100
|8049|11.00||paid|248413|66|248314|2002-03-27 10:23:20|100
|8217|11.00|713|paid|250013|66|249964|2002-05-02 12:36:53|50
|8204|11.00|743|paid|249963|66|249864|2002-04-26 15:31:12|100
|8191|11.00|742|paid|249863|66|249764|2002-04-25 13:25:04|100
|8178|11.00|756|paid|249763|66|249664|2002-04-16 14:34:22|100
|8165|11.00|729|paid|249663|66|249564|2002-04-12 17:30:07|100
|8152|11.00|748|paid|249563|66|249514|2002-04-12 15:03:19|50
|8139|11.00|731|paid|249513|66|249414|2002-04-11 16:53:44|100
|8126|11.00|754|paid|249413|66|249314|2002-04-11 16:52:38|100
|8113|11.00|678|paid|249313|66|249114|2002-04-10 12:49:37|200
|8100|11.00|749|paid|249113|66|249014|2002-04-10 12:33:46|100
|8087|11.00|699|paid|249013|66|248914|2002-04-05 10:59:42|100
|8061|11.00|675|paid|248713|66|248414|2002-03-28 09:39:07|300
|8023|11.00|714|paid|248213|66|248114|2002-03-25 15:38:08|100
|8010|11.00|698|paid|248113|66|248062|2002-03-22 11:54:15|52
|7997|11.00|727|paid|248061|66|248057|2002-03-22 11:17:02|5
|7984|11.00|697|paid|248056|66|247957|2002-03-21 16:30:07|100
|7971|11.00|673|paid|247956|66|247909|2002-03-21 16:26:51|48
|7764|11.00||paid|246538|66|246439|2002-02-26 11:08:20|100
|7700|11.00||paid|246258|66|246059|2002-02-20 15:35:55|200
|7958|11.00|701|paid|247908|66|247859|2002-03-21 14:43:31|50
|7945|11.00|700|paid|247858|66|247809|2002-03-20 09:40:11|50
|7931|11.00|678|paid|247808|66|247609|2002-03-19 13:58:25|200
|7917|11.00|696|paid|247608|66|247209|2002-03-19 08:23:01|400
|7903|11.00|691|paid|247208|66|247157|2002-03-08 10:37:13|52
|7889|11.00|753|paid|247156|66|247057|2002-03-07 10:31:43|100
|7874|11.00|755|paid|247056|66|246957|2002-03-07 10:22:18|100
|7859|11.00|756|paid|246956|66|246857|2002-03-01 09:55:02|100
|7844|11.00|685|paid|246856|66|246837|2002-03-01 09:31:34|20
|7828|11.00|726|paid|246836|66|246737|2002-02-28 10:29:47|100
|7812|11.00|720|paid|246736|66|246689|2002-02-28 10:27:09|48
|7796|11.00|669|paid|246688|66|246639|2002-02-27 09:55:21|50
|7780|11.00|754|paid|246638|66|246539|2002-02-27 09:20:00|100
|7748|11.00|748|paid|246438|66|246389|2002-02-21 11:48:52|50
|7732|11.00|714|paid|246388|66|246289|2002-02-21 11:45:29|100
|7716|11.00|718|paid|246288|66|246259|2002-02-21 11:40:38|30
|7684|11.00|749|paid|246058|66|245959|2002-02-19 16:05:04|100
|7668|11.00|744|paid|245958|66|245859|2002-02-19 09:54:48|100
|7539|11.00||paid|244866|66|244767|2002-01-25 12:10:20|100
|7397|11.00||paid|243854|66|243755|2002-01-16 12:17:01|100
|7361|11.00||paid|243654|66|243255|2002-01-11 09:42:48|400
|7652|11.00|675|paid|245858|66|245559|2002-02-15 13:55:43|300
|7636|11.00|684|paid|245558|66|245459|2002-02-12 14:56:39|100
|7620|11.00|678|paid|245458|66|245259|2002-02-12 10:29:16|200
|7604|11.00|713|paid|245258|66|245207|2002-02-08 12:21:34|52
|7588|11.00|745|paid|245206|66|245167|2002-01-30 11:48:44|40
|7572|11.00|743|paid|245166|66|245067|2002-01-30 11:48:22|100
|7556|11.00|711|paid|245066|66|244867|2002-01-29 12:13:28|200
|7522|11.00|707|paid|244766|66|244747|2002-01-21 16:33:10|20
|7505|11.00|697|paid|244746|66|244627|2002-01-21 11:43:42|120
|7487|11.00|670|paid|244626|66|244575|2002-01-21 11:43:16|52
|7469|11.00|708|paid|244574|66|244555|2002-01-21 11:42:53|20
|7451|11.00|754|paid|244554|66|244455|2002-01-17 10:52:09|100
|7433|11.00|696|paid|244454|66|244055|2002-01-17 10:41:28|400
|7415|11.00|747|paid|244054|66|243855|2002-01-17 09:25:05|200
|7379|11.00|756|paid|243754|66|243655|2002-01-14 10:19:30|100
|7343|11.00|679|paid|243254|66|243215|2002-01-10 15:23:22|40
|7325|11.00|678|paid|243214|66|243015|2002-01-10 10:34:03|200
|9743|420.00||paid|241408|66|241309|2001-12-17 12:17:52|100
|7307|11.00|712|paid|243014|66|242915|2002-01-10 10:23:50|100
|7289|11.00|675|paid|242914|66|242615|2002-01-10 09:41:21|300
|7271|11.00|719|paid|242614|66|242563|2002-01-09 11:20:59|52
|7253|11.00|714|paid|242562|66|242463|2002-01-08 15:10:10|100
|7235|11.00|734|paid|242462|66|242451|2002-01-08 10:55:04|12
|7217|11.00|698|paid|242450|66|242399|2002-01-07 11:36:38|52
|7199|11.00|748|paid|242398|66|242349|2002-01-07 11:35:59|50
|7181|11.00|674|paid|242348|66|242149|2002-01-04 07:58:35|200
|7163|11.00|732|paid|242148|66|242109|2002-01-03 15:19:44|40
|7145|11.00|691|paid|242108|66|242059|2002-01-03 15:16:50|50
|7127|11.00|750|paid|242058|66|241759|2002-01-03 08:45:51|300
|7109|11.00|731|paid|241758|66|241659|2002-01-03 08:32:41|100
|9766|420.00|669|paid|241658|66|241609|2001-12-21 13:51:23|50
|9755|420.00|694|paid|241608|66|241409|2001-12-21 08:11:43|200
|9732|420.00|742|paid|241308|66|241209|2001-12-13 14:52:02|100
|9721|420.00|673|paid|241208|66|241161|2001-12-13 14:51:46|48
|9710|420.00|745|paid|241160|66|241121|2001-12-13 10:22:27|40
|9699|420.00|678|paid|241120|66|240921|2001-12-13 08:39:56|200
|9687|420.00|718|paid|240920|66|240889|2001-12-13 08:37:19|32
|9603|420.00||paid|240308|66|240109|2001-11-29 14:25:43|200
|9591|420.00||paid|240108|66|240009|2001-11-29 14:23:38|100
|9471|420.00||paid|239270|66|239171|2001-11-07 10:22:53|100
|9675|420.00|749|paid|240888|66|240789|2001-12-05 10:25:16|100
|9663|420.00|753|paid|240788|66|240739|2001-12-03 09:37:35|50
|9651|420.00|699|paid|240738|66|240589|2001-12-03 09:37:08|150
|9639|420.00|686|paid|240588|66|240489|2001-11-30 13:56:02|100
|9627|420.00|729|paid|240488|66|240409|2001-11-30 13:55:43|80
|9615|420.00|754|paid|240408|66|240309|2001-11-29 15:02:51|100
|9579|420.00|744|paid|240008|66|239909|2001-11-20 13:54:28|100
|9567|420.00|708|paid|239908|66|239889|2001-11-20 13:46:53|20
|9555|420.00|697|paid|239888|66|239809|2001-11-20 13:46:26|80
|9543|420.00|719|paid|239808|66|239709|2001-11-16 09:19:43|100
|9531|420.00|751|paid|239708|66|239629|2001-11-15 15:00:26|80
|9519|420.00|701|paid|239628|66|239579|2001-11-08 10:27:59|50
|9507|420.00|713|paid|239578|66|239519|2001-11-08 10:27:41|60
|9495|420.00|678|paid|239518|66|239319|2001-11-07 11:39:00|200
|9483|420.00|720|paid|239318|66|239271|2001-11-07 10:26:04|48
|9460|420.00|726|paid|239170|66|239071|2001-11-06 13:06:56|100
|9448|420.00|696|paid|239070|66|238671|2001-11-06 09:20:51|400
|9364|420.00||paid|238296|66|238197|2001-10-15 14:25:21|100
|9268|420.00||paid|237346|66|236947|2001-09-28 09:41:32|400
|9436|420.00|698|paid|238670|66|238619|2001-11-05 15:21:58|52
|9424|420.00|669|paid|238618|66|238569|2001-10-29 09:39:47|50
|9412|420.00|691|paid|238568|66|238521|2001-10-29 09:39:12|48
|9400|420.00|679|paid|238520|66|238497|2001-10-19 10:09:30|24
|9388|420.00|743|paid|238496|66|238397|2001-10-18 14:22:33|100
|9376|420.00|749|paid|238396|66|238297|2001-10-17 08:23:20|100
|9352|420.00|717|paid|238196|66|238097|2001-10-11 15:43:35|100
|9340|420.00|755|paid|238096|66|238047|2001-10-10 11:06:29|50
|9328|420.00|745|paid|238046|66|238007|2001-10-10 11:06:11|40
|9316|420.00|686|paid|238006|66|237907|2001-10-05 13:52:03|100
|9304|420.00|697|paid|237906|66|237847|2001-10-02 16:23:18|60
|9292|420.00|678|paid|237846|66|237647|2001-10-02 10:30:34|200
|9280|420.00|675|paid|237646|66|237347|2001-09-28 10:19:59|300
|9256|420.00|748|paid|236946|66|236897|2001-09-24 15:51:08|50
|9244|420.00|747|paid|236896|66|236697|2001-09-21 13:53:22|200
|9232|420.00|753|paid|236696|66|236647|2001-09-19 10:11:29|50
|9220|420.00|697|paid|236646|66|236607|2001-09-19 10:11:15|40
|9208|420.00|673|paid|236606|66|236577|2001-09-19 10:11:01|30
|8982|420.00||paid|234688|66|234489|2001-08-21 09:24:22|200
|9196|420.00||paid|236576|66|236477|2001-09-19 10:10:34|100
|9029|420.00||paid|234908|66|234809|2001-08-24 09:05:02|100
|9148|420.00||paid|235876|66|235777|2001-09-10 09:38:17|100
|9184|420.00|714|paid|236476|66|236377|2001-09-17 12:39:02|100
|9172|420.00|712|paid|236376|66|236277|2001-09-14 13:49:21|100
|9160|420.00|696|paid|236276|66|235877|2001-09-12 10:22:14|400
|9136|420.00|731|paid|235776|66|235677|2001-09-06 15:12:33|100
|9124|420.00|749|paid|235676|66|235577|2001-09-05 13:56:25|100
|9112|420.00|726|paid|235576|66|235477|2001-09-05 11:38:28|100
|9100|420.00|678|paid|235476|66|235277|2001-09-04 13:36:42|200
|9089|420.00|708|paid|235276|66|235257|2001-09-04 09:20:28|20
|9077|420.00|754|paid|235256|66|235157|2001-08-31 16:33:33|100
|9065|420.00|744|paid|235156|66|235057|2001-08-27 13:24:27|100
|9053|420.00|686|paid|235056|66|234957|2001-08-24 16:23:49|100
|9041|420.00|720|paid|234956|66|234909|2001-08-24 16:23:31|48
|9017|420.00|707|paid|234808|66|234779|2001-08-23 11:02:26|30
|9005|420.00|713|paid|234778|66|234719|2001-08-23 11:02:00|60
|8993|420.00|718|paid|234718|66|234689|2001-08-21 09:42:09|30
|8970|420.00|697|paid|234488|66|234449|2001-08-20 16:04:36|40
|8779|420.00||paid|233216|66|233117|2001-07-03 09:20:27|100
|8958|420.00|698|paid|234448|66|234397|2001-08-20 13:18:42|52
|8946|420.00|669|paid|234396|66|234347|2001-08-20 12:40:48|50
|8934|420.00|711|paid|234346|66|234147|2001-08-20 10:09:13|200
|8922|420.00|674|paid|234146|66|233947|2001-08-20 10:08:44|200
|8910|420.00|755|paid|233946|66|233927|2001-08-16 14:43:17|20
|8898|420.00|743|paid|233926|66|233827|2001-08-16 12:25:10|100
|8886|420.00|699|paid|233826|66|233677|2001-08-16 11:09:26|150
|8874|420.00|690|paid|233676|66|233667|2001-08-16 08:54:20|10
|8863|420.00|691|paid|233666|66|233587|2001-08-16 08:53:50|80
|8851|420.00|697|paid|233586|66|233527|2001-07-05 16:22:04|60
|8839|420.00|732|paid|233526|66|233487|2001-07-05 16:07:22|40
|8827|420.00|686|paid|233486|66|233387|2001-07-05 11:37:16|100
|8815|420.00|745|paid|233386|66|233367|2001-07-05 11:36:55|20
|8803|420.00|694|paid|233366|66|233267|2001-07-05 11:35:50|100
|8791|420.00|748|paid|233266|66|233217|2001-07-03 12:19:26|50
|8767|420.00|678|paid|233116|66|232917|2001-07-03 09:14:00|200
|8755|420.00|696|paid|232916|66|232517|2001-06-29 11:35:34|400
|8743|420.00|678|paid|232516|66|232317|2001-06-27 11:01:48|200
|8731|420.00|745|paid|232316|66|232277|2001-06-27 11:01:18|40
|8563|420.00||paid|230544|66|230445|2001-06-01 11:08:37|100
|8659|420.00||paid|231636|66|231237|2001-06-21 10:08:26|400
|8719|420.00||paid|232276|66|232177|2001-06-27 11:00:53|100
|8539|420.00||paid|230344|66|229945|2001-05-29 09:36:43|400
|8707|420.00|675|paid|232176|66|231877|2001-06-25 09:07:39|300
|8695|420.00|726|paid|231876|66|231777|2001-06-25 09:04:19|100
|8683|420.00|754|paid|231776|66|231677|2001-06-22 10:31:43|100
|8671|420.00|691|paid|231676|66|231637|2001-06-21 10:18:50|40
|8647|420.00|678|paid|231236|66|231037|2001-06-19 13:39:40|200
|8635|420.00|698|paid|231036|66|230985|2001-06-15 12:22:36|52
|8623|420.00|742|paid|230984|66|230885|2001-06-15 12:20:09|100
|8611|420.00|751|paid|230884|66|230845|2001-06-14 16:24:06|40
|8599|420.00|714|paid|230844|66|230745|2001-06-14 16:17:42|100
|8587|420.00|686|paid|230744|66|230645|2001-06-08 14:35:52|100
|8575|420.00|729|paid|230644|66|230545|2001-06-07 15:35:09|100
|8551|420.00|731|paid|230444|66|230345|2001-05-30 11:44:09|100
|8527|420.00|697|paid|229944|66|229865|2001-05-29 09:28:24|80
|8515|420.00|745|paid|229864|66|229817|2001-05-28 15:47:47|48
|8503|420.00|718|paid|229816|66|229787|2001-05-22 09:42:20|30
|8491|420.00|754|paid|229786|66|229687|2001-05-21 11:19:25|100
|8319|420.00||paid|228038|66|227839|2001-05-04 11:45:00|200
|8467|420.00||paid|229638|66|229539|2001-05-16 11:18:50|100
|8306|420.00||paid|227838|66|227739|2001-05-04 09:58:45|100
|8479|420.00|720|paid|229686|66|229639|2001-05-17 11:24:37|48
|8455|420.00|678|paid|229538|66|229339|2001-05-15 11:08:08|200
|8443|420.00|711|paid|229338|66|229189|2001-05-15 10:50:46|150
|8431|420.00|749|paid|229188|66|229089|2001-05-15 10:50:25|100
|8419|420.00|669|paid|229088|66|229039|2001-05-15 10:50:01|50
|8407|420.00|696|paid|229038|66|228639|2001-05-11 14:56:51|400
|8395|420.00|753|paid|228638|66|228589|2001-05-11 13:53:47|50
|8383|420.00|743|paid|228588|66|228489|2001-05-10 15:43:17|100
|8371|420.00|748|paid|228488|66|228439|2001-05-10 11:29:26|50
|8358|420.00|674|paid|228438|66|228239|2001-05-08 11:44:52|200
|8345|420.00|744|paid|228238|66|228139|2001-05-08 11:10:44|100
|8332|420.00|712|paid|228138|66|228039|2001-05-08 11:07:04|100
|8293|420.00|713|paid|227738|66|227689|2001-05-03 12:31:35|50
|8280|420.00|686|paid|227688|66|227589|2001-04-25 11:42:51|100
|8267|420.00|684|paid|227588|66|227489|2001-04-25 11:42:23|100
|8254|420.00|697|paid|227488|66|227389|2001-04-20 09:27:37|100
|8241|420.00|691|paid|227388|66|227349|2001-04-18 16:41:40|40
|8111|420.00||paid|226216|66|226117|2001-03-28 11:25:50|100
|7995|420.00||paid|225286|66|225187|2001-03-14 13:52:35|100
|8150|420.00||paid|226546|66|226347|2001-04-04 16:28:46|200
|8228|420.00|698|paid|227348|66|227297|2001-04-17 10:14:14|52
|8085|420.00||paid|226016|66|225917|2001-03-23 10:28:19|100
|8163|420.00||paid|226746|66|226547|2001-04-04 16:29:14|200
|8215|420.00|670|paid|227296|66|227247|2001-04-17 09:24:58|50
|8202|420.00|678|paid|227246|66|227047|2001-04-17 08:51:19|200
|8189|420.00|747|paid|227046|66|226847|2001-04-11 10:49:59|200
|8176|420.00|714|paid|226846|66|226747|2001-04-05 14:16:20|100
|8137|420.00|708|paid|226346|66|226317|2001-03-30 11:57:14|30
|8124|420.00|754|paid|226316|66|226217|2001-03-29 14:05:33|100
|8098|420.00|726|paid|226116|66|226017|2001-03-28 09:39:03|100
|8072|420.00|699|paid|225916|66|225717|2001-03-22 10:04:19|200
|8059|420.00|696|paid|225716|66|225517|2001-03-21 08:21:34|200
|8047|420.00|673|paid|225516|66|225467|2001-03-20 09:30:30|50
|8034|420.00|700|paid|225466|66|225437|2001-03-15 11:49:46|30
|8021|420.00|749|paid|225436|66|225337|2001-03-15 10:35:03|100
|8008|420.00|679|paid|225336|66|225287|2001-03-15 10:34:37|50
|7982|420.00|678|paid|225186|66|224987|2001-03-14 10:29:05|200
|7778|420.00||paid|223814|66|223715|2001-02-16 16:40:47|100
|7969|420.00|686|paid|224986|66|224887|2001-03-09 13:55:23|100
|7956|420.00|675|paid|224886|66|224587|2001-03-08 11:26:35|300
|7943|420.00|731|paid|224586|66|224487|2001-03-08 10:48:38|100
|7929|420.00|698|paid|224486|66|224435|2001-03-08 10:48:18|52
|7915|420.00|701|paid|224434|66|224385|2001-03-08 10:46:39|50
|7901|420.00|691|paid|224384|66|224345|2001-03-05 10:03:57|40
|7887|420.00|748|paid|224344|66|224295|2001-03-01 08:34:18|50
|7872|420.00|745|paid|224294|66|224245|2001-03-01 08:33:54|50
|7857|420.00|719|paid|224244|66|224195|2001-02-26 09:50:49|50
|7842|420.00|711|paid|224194|66|224045|2001-02-23 09:42:33|150
|7826|420.00|718|paid|224044|66|224015|2001-02-22 10:52:32|30
|7810|420.00|754|paid|224014|66|223915|2001-02-22 10:51:57|100
|7794|420.00|742|paid|223914|66|223815|2001-02-19 16:33:25|100
|7762|420.00|726|paid|223714|66|223615|2001-02-15 16:45:53|100
|7746|420.00|694|paid|223614|66|223515|2001-02-13 10:36:18|100
