id,name,bid_id:id,lot_id:id,price,call
bid_line41,,auction_db.bid15,auction_db.lot_unknown,130,f
bid_line762,,auction_db.bid246,auction_db.lot_unknown,150,f
bid_line1470,,auction_db.bid437,auction_db.lot_unknown,120,f
bid_line1504,,auction_db.bid448,auction_db.lot_unknown,100,f
bid_line1524,,auction_db.bid451,auction_db.lot_unknown,100,f
bid_line1579,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1649,,auction_db.bid480,auction_db.lot_unknown,120,f
bid_line1757,,auction_db.bid503,auction_db.lot_unknown,110,f
bid_line1789,,auction_db.bid513,auction_db.lot_unknown,,t
bid_line1580,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1581,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1583,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1688,,auction_db.bid492,auction_db.lot_unknown,300,f
bid_line1656,,auction_db.bid481,auction_db.lot_unknown,12,f
bid_line1644,,auction_db.bid478,auction_db.lot_unknown,40,f
bid_line1417,,auction_db.bid423,auction_db.lot_unknown,150,f
bid_line1608,,auction_db.bid467,auction_db.lot_unknown,40,f
bid_line1766,,auction_db.bid506,auction_db.lot_unknown,,t
bid_line1779,,auction_db.bid509,auction_db.lot_unknown,,t
bid_line1786,,auction_db.bid511,auction_db.lot_unknown,,t
bid_line1797,,auction_db.bid515,auction_db.lot_unknown,,t
bid_line1645,,auction_db.bid478,auction_db.lot_unknown,60,f
bid_line1847,,auction_db.bid528,auction_db.lot_unknown,,t
bid_line1697,,auction_db.bid494,auction_db.lot_unknown,100,f
bid_line1793,,auction_db.bid515,auction_db.lot_unknown,100,f
bid_line1468,,auction_db.bid435,auction_db.lot_unknown,30,f
bid_line1473,,auction_db.bid437,auction_db.lot_unknown,50,f
bid_line1609,,auction_db.bid467,auction_db.lot_unknown,5,f
bid_line1610,,auction_db.bid467,auction_db.lot_unknown,20,f
bid_line1527,,auction_db.bid453,auction_db.lot_unknown,80,f
bid_line1390,,auction_db.bid416,auction_db.lot_unknown,50,f
bid_line1403,,auction_db.bid419,auction_db.lot_unknown,,t
bid_line1555,,auction_db.bid460,auction_db.lot_unknown,220,f
bid_line1626,,auction_db.bid470,auction_db.lot_unknown,15,f
bid_line1424,,auction_db.bid423,auction_db.lot_unknown,200,f
bid_line1563,,auction_db.bid461,auction_db.lot_unknown,30,f
bid_line1717,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1511,,auction_db.bid449,auction_db.lot_unknown,200,f
bid_line1668,,auction_db.bid485,auction_db.lot_unknown,,t
bid_line1434,,auction_db.bid425,auction_db.lot_unknown,32,f
bid_line1675,,auction_db.bid484,auction_db.lot_unknown,26,f
bid_line1542,,auction_db.bid457,auction_db.lot_unknown,7,f
bid_line1445,,auction_db.bid430,auction_db.lot_unknown,5,f
bid_line1705,,auction_db.bid497,auction_db.lot_unknown,30,f
bid_line1691,,auction_db.bid492,auction_db.lot_unknown,,t
bid_line1859,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1860,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1409,,auction_db.bid422,auction_db.lot_unknown,25,f
bid_line1457,,auction_db.bid432,auction_db.lot_unknown,30,f
bid_line1733,,auction_db.bid501,auction_db.lot_unknown,30,f
bid_line1755,,auction_db.bid503,auction_db.lot_unknown,15,f
bid_line1796,,auction_db.bid515,auction_db.lot_unknown,,t
bid_line1438,,auction_db.bid427,auction_db.lot_unknown,30,f
bid_line1502,,auction_db.bid447,auction_db.lot_unknown,250,f
bid_line1573,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1603,,auction_db.bid467,auction_db.lot_unknown,35,f
bid_line1485,,auction_db.bid440,auction_db.lot_unknown,120,f
bid_line1604,,auction_db.bid467,auction_db.lot_unknown,60,f
bid_line1484,,auction_db.bid440,auction_db.lot_unknown,45,f
bid_line1406,,auction_db.bid421,auction_db.lot_unknown,15,f
bid_line1503,,auction_db.bid448,auction_db.lot_unknown,60,f
bid_line1605,,auction_db.bid467,auction_db.lot_unknown,,t
bid_line1682,,auction_db.bid489,auction_db.lot_unknown,51,f
bid_line1696,,auction_db.bid494,auction_db.lot_unknown,70,f
bid_line1710,,auction_db.bid497,auction_db.lot_unknown,10,f
bid_line1712,,auction_db.bid498,auction_db.lot_unknown,13,f
bid_line1453,,auction_db.bid431,auction_db.lot_unknown,90,f
bid_line1763,,auction_db.bid506,auction_db.lot_unknown,,t
bid_line1508,,auction_db.bid449,auction_db.lot_unknown,320,f
bid_line1576,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1606,,auction_db.bid467,auction_db.lot_unknown,,t
bid_line1681,,auction_db.bid488,auction_db.lot_unknown,175,f
bid_line1577,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1578,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1397,,auction_db.bid417,auction_db.lot_unknown,,t
bid_line1429,,auction_db.bid425,auction_db.lot_unknown,70,f
bid_line1765,,auction_db.bid506,auction_db.lot_unknown,,t
bid_line1845,,auction_db.bid528,auction_db.lot_unknown,,t
bid_line1584,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1846,,auction_db.bid528,auction_db.lot_unknown,,t
bid_line1509,,auction_db.bid449,auction_db.lot_unknown,100,f
bid_line1418,,auction_db.bid423,auction_db.lot_unknown,100,f
bid_line1467,,auction_db.bid435,auction_db.lot_unknown,30,f
bid_line1474,,auction_db.bid437,auction_db.lot_unknown,80,f
bid_line1641,,auction_db.bid477,auction_db.lot_unknown,300,f
bid_line1783,,auction_db.bid510,auction_db.lot_unknown,,t
bid_line1841,,auction_db.bid527,auction_db.lot_unknown,,t
bid_line1875,,auction_db.bid535,auction_db.lot_unknown,,t
bid_line1740,,auction_db.bid501,auction_db.lot_unknown,60,f
bid_line1381,,auction_db.bid413,auction_db.lot_unknown,105,f
bid_line1743,,auction_db.bid501,auction_db.lot_unknown,40,f
bid_line1419,,auction_db.bid423,auction_db.lot_unknown,50,f
bid_line1402,,auction_db.bid419,auction_db.lot_unknown,,t
bid_line1421,,auction_db.bid423,auction_db.lot_unknown,40,f
bid_line1561,,auction_db.bid461,auction_db.lot_unknown,35,f
bid_line1562,,auction_db.bid461,auction_db.lot_unknown,30,f
bid_line1657,,auction_db.bid481,auction_db.lot_unknown,160,f
bid_line1716,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1423,,auction_db.bid423,auction_db.lot_unknown,400,f
bid_line1642,,auction_db.bid478,auction_db.lot_unknown,150,f
bid_line1794,,auction_db.bid515,auction_db.lot_unknown,50,f
bid_line1685,,auction_db.bid489,auction_db.lot_unknown,51,f
bid_line1469,,auction_db.bid436,auction_db.lot_unknown,60,f
bid_line1629,,auction_db.bid472,auction_db.lot_unknown,70,f
bid_line1746,,auction_db.bid501,auction_db.lot_unknown,50,f
bid_line1785,,auction_db.bid510,auction_db.lot_unknown,,t
bid_line1646,,auction_db.bid478,auction_db.lot_unknown,25,f
bid_line1770,,auction_db.bid507,auction_db.lot_unknown,,t
bid_line1611,,auction_db.bid467,auction_db.lot_unknown,80,f
bid_line1658,,auction_db.bid481,auction_db.lot_unknown,20,f
bid_line1482,,auction_db.bid440,auction_db.lot_unknown,145,f
bid_line1514,,auction_db.bid450,auction_db.lot_unknown,100,f
bid_line1558,,auction_db.bid461,auction_db.lot_unknown,,t
bid_line1659,,auction_db.bid481,auction_db.lot_unknown,60,f
bid_line1778,,auction_db.bid509,auction_db.lot_unknown,,t
bid_line1878,,auction_db.bid537,auction_db.lot_unknown,110,f
bid_line1678,,auction_db.bid488,auction_db.lot_unknown,,t
bid_line1782,,auction_db.bid510,auction_db.lot_unknown,,t
bid_line1739,,auction_db.bid501,auction_db.lot_unknown,50,f
bid_line1741,,auction_db.bid501,auction_db.lot_unknown,30,f
bid_line1742,,auction_db.bid501,auction_db.lot_unknown,30,f
bid_line1744,,auction_db.bid501,auction_db.lot_unknown,80,f
bid_line1784,,auction_db.bid510,auction_db.lot_unknown,,t
bid_line1881,,auction_db.bid538,auction_db.lot_unknown,110,f
bid_line1472,,auction_db.bid437,auction_db.lot_unknown,25,f
bid_line1637,,auction_db.bid477,auction_db.lot_unknown,100,f
bid_line1745,,auction_db.bid501,auction_db.lot_unknown,40,f
bid_line1420,,auction_db.bid423,auction_db.lot_unknown,150,f
bid_line1533,,auction_db.bid455,auction_db.lot_unknown,90,f
bid_line1686,,auction_db.bid490,auction_db.lot_unknown,180,f
bid_line1422,,auction_db.bid423,auction_db.lot_unknown,400,f
bid_line1864,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1510,,auction_db.bid449,auction_db.lot_unknown,65,f
bid_line1407,,auction_db.bid421,auction_db.lot_unknown,130,f
bid_line1597,,auction_db.bid465,auction_db.lot_unknown,250,f
bid_line1404,,auction_db.bid419,auction_db.lot_unknown,,t
bid_line1432,,auction_db.bid425,auction_db.lot_unknown,28,f
bid_line1767,,auction_db.bid506,auction_db.lot_unknown,,t
bid_line1464,,auction_db.bid434,auction_db.lot_unknown,150,f
bid_line1532,,auction_db.bid455,auction_db.lot_unknown,25,f
bid_line1475,,auction_db.bid437,auction_db.lot_unknown,25,f
bid_line1564,,auction_db.bid461,auction_db.lot_unknown,40,f
bid_line1684,,auction_db.bid489,auction_db.lot_unknown,75,f
bid_line1588,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1718,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1664,,auction_db.bid482,auction_db.lot_unknown,55,f
bid_line1751,,auction_db.bid502,auction_db.lot_unknown,,t
bid_line1413,,auction_db.bid423,auction_db.lot_unknown,240,f
bid_line1591,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1843,,auction_db.bid527,auction_db.lot_unknown,,t
bid_line1501,,auction_db.bid446,auction_db.lot_unknown,20,f
bid_line1529,,auction_db.bid454,auction_db.lot_unknown,20,f
bid_line1535,,auction_db.bid456,auction_db.lot_unknown,10,f
bid_line1747,,auction_db.bid501,auction_db.lot_unknown,60,f
bid_line1865,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1398,,auction_db.bid417,auction_db.lot_unknown,,t
bid_line1592,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1679,,auction_db.bid488,auction_db.lot_unknown,100,f
bid_line1788,,auction_db.bid512,auction_db.lot_unknown,,t
bid_line1771,,auction_db.bid507,auction_db.lot_unknown,,t
bid_line1768,,auction_db.bid506,auction_db.lot_unknown,,t
bid_line1810,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1811,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1399,,auction_db.bid417,auction_db.lot_unknown,,t
bid_line1505,,auction_db.bid448,auction_db.lot_unknown,15,f
bid_line1667,,auction_db.bid484,auction_db.lot_unknown,30,f
bid_line1772,,auction_db.bid507,auction_db.lot_unknown,,t
bid_line1430,,auction_db.bid425,auction_db.lot_unknown,46,f
bid_line1477,,auction_db.bid437,auction_db.lot_unknown,25,f
bid_line1612,,auction_db.bid467,auction_db.lot_unknown,,t
bid_line1835,,auction_db.bid525,auction_db.lot_unknown,,t
bid_line1410,,auction_db.bid422,auction_db.lot_unknown,35,f
bid_line1549,,auction_db.bid457,auction_db.lot_unknown,5,f
bid_line1671,,auction_db.bid487,auction_db.lot_unknown,65,f
bid_line1446,,auction_db.bid430,auction_db.lot_unknown,70,f
bid_line1488,,auction_db.bid441,auction_db.lot_unknown,120,f
bid_line1877,,auction_db.bid441,auction_db.lot_unknown,25,f
bid_line1570,,auction_db.bid463,auction_db.lot_unknown,100,f
bid_line1617,,auction_db.bid468,auction_db.lot_unknown,100,f
bid_line1633,,auction_db.bid475,auction_db.lot_unknown,150,f
bid_line1462,,auction_db.bid433,auction_db.lot_unknown,700,f
bid_line1497,,auction_db.bid444,auction_db.lot_unknown,120,f
bid_line1517,,auction_db.bid450,auction_db.lot_unknown,100,f
bid_line1556,,auction_db.bid460,auction_db.lot_unknown,220,f
bid_line1613,,auction_db.bid467,auction_db.lot_unknown,15,f
bid_line1599,,auction_db.bid466,auction_db.lot_unknown,30,f
bid_line1414,,auction_db.bid423,auction_db.lot_unknown,600,f
bid_line1799,,auction_db.bid516,auction_db.lot_unknown,,t
bid_line1721,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1593,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1662,,auction_db.bid481,auction_db.lot_unknown,180,f
bid_line1425,,auction_db.bid423,auction_db.lot_unknown,500,f
bid_line1436,,auction_db.bid426,auction_db.lot_unknown,200,f
bid_line1589,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1798,,auction_db.bid515,auction_db.lot_unknown,,t
bid_line1842,,auction_db.bid527,auction_db.lot_unknown,,t
bid_line1483,,auction_db.bid440,auction_db.lot_unknown,110,f
bid_line1660,,auction_db.bid481,auction_db.lot_unknown,80,f
bid_line1719,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1427,,auction_db.bid423,auction_db.lot_unknown,20,f
bid_line1412,,auction_db.bid423,auction_db.lot_unknown,40,f
bid_line1515,,auction_db.bid450,auction_db.lot_unknown,20,f
bid_line389,,auction_db.bid133,auction_db.lot_unknown,150,f
bid_line1559,,auction_db.bid461,auction_db.lot_unknown,,t
bid_line1802,,auction_db.bid518,auction_db.lot_unknown,,t
bid_line1866,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1867,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1805,,auction_db.bid519,auction_db.lot_unknown,,t
bid_line1868,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1553,,auction_db.bid459,auction_db.lot_unknown,280,f
bid_line1548,,auction_db.bid457,auction_db.lot_unknown,40,f
bid_line1748,,auction_db.bid501,auction_db.lot_unknown,70,f
bid_line1844,,auction_db.bid528,auction_db.lot_unknown,,t
bid_line1625,,auction_db.bid469,auction_db.lot_unknown,25,f
bid_line1687,,auction_db.bid491,auction_db.lot_unknown,40,f
bid_line1471,,auction_db.bid437,auction_db.lot_unknown,110,f
bid_line1554,,auction_db.bid459,auction_db.lot_unknown,100,f
bid_line1481,,auction_db.bid439,auction_db.lot_unknown,15,f
bid_line1476,,auction_db.bid437,auction_db.lot_unknown,30,f
bid_line1623,,auction_db.bid469,auction_db.lot_unknown,14,f
bid_line1731,,auction_db.bid500,auction_db.lot_unknown,30,f
bid_line1702,,auction_db.bid497,auction_db.lot_unknown,20,f
bid_line1569,,auction_db.bid463,auction_db.lot_unknown,100,f
bid_line1758,,auction_db.bid503,auction_db.lot_unknown,110,f
bid_line1759,,auction_db.bid503,auction_db.lot_unknown,20,f
bid_line1760,,auction_db.bid503,auction_db.lot_unknown,20,f
bid_line1647,,auction_db.bid478,auction_db.lot_unknown,100,f
bid_line1594,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1723,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1833,,auction_db.bid525,auction_db.lot_unknown,,t
bid_line1596,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1437,,auction_db.bid426,auction_db.lot_unknown,150,f
bid_line1619,,auction_db.bid468,auction_db.lot_unknown,80,f
bid_line1669,,auction_db.bid485,auction_db.lot_unknown,,t
bid_line1495,,auction_db.bid443,auction_db.lot_unknown,125,f
bid_line1807,,auction_db.bid520,auction_db.lot_unknown,,t
bid_line1837,,auction_db.bid526,auction_db.lot_unknown,,t
bid_line1873,,auction_db.bid534,auction_db.lot_unknown,,t
bid_line1480,,auction_db.bid438,auction_db.lot_unknown,50,f
bid_line1572,,auction_db.bid463,auction_db.lot_unknown,50,f
bid_line1663,,auction_db.bid481,auction_db.lot_unknown,80,f
bid_line1726,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1749,,auction_db.bid501,auction_db.lot_unknown,100,f
bid_line1870,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1871,,auction_db.bid533,auction_db.lot_unknown,,t
bid_line1520,,auction_db.bid450,auction_db.lot_unknown,250,f
bid_line1550,,auction_db.bid457,auction_db.lot_unknown,12,f
bid_line1411,,auction_db.bid422,auction_db.lot_unknown,800,f
bid_line1439,,auction_db.bid428,auction_db.lot_unknown,30,f
bid_line1493,,auction_db.bid443,auction_db.lot_unknown,125,f
bid_line1486,,auction_db.bid440,auction_db.lot_unknown,65,f
bid_line1620,,auction_db.bid468,auction_db.lot_unknown,30,f
bid_line1448,,auction_db.bid430,auction_db.lot_unknown,85,f
bid_line1538,,auction_db.bid456,auction_db.lot_unknown,25,f
bid_line1628,,auction_db.bid471,auction_db.lot_unknown,320,f
bid_line1809,,auction_db.bid520,auction_db.lot_unknown,,t
bid_line1817,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1761,,auction_db.bid504,auction_db.lot_unknown,,t
bid_line1818,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1821,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1824,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line744,,auction_db.bid240,auction_db.lot_unknown,40,f
bid_line886,,auction_db.bid279,auction_db.lot_unknown,,t
bid_line1385,,auction_db.bid415,auction_db.lot_unknown,40,f
bid_line1636,,auction_db.bid476,auction_db.lot_unknown,40,f
bid_line1775,,auction_db.bid507,auction_db.lot_unknown,,t
bid_line1426,,auction_db.bid423,auction_db.lot_unknown,180,f
bid_line1512,,auction_db.bid449,auction_db.lot_unknown,100,f
bid_line1899,,auction_db.bid548,auction_db.lot_unknown,,t
bid_line1461,,auction_db.bid433,auction_db.lot_unknown,50,f
bid_line1800,,auction_db.bid517,auction_db.lot_unknown,,t
bid_line1590,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1443,,auction_db.bid430,auction_db.lot_unknown,140,f
bid_line1516,,auction_db.bid450,auction_db.lot_unknown,100,f
bid_line1621,,auction_db.bid469,auction_db.lot_unknown,60,f
bid_line1452,,auction_db.bid430,auction_db.lot_unknown,125,f
bid_line1450,,auction_db.bid430,auction_db.lot_unknown,140,f
bid_line1451,,auction_db.bid430,auction_db.lot_unknown,140,f
bid_line1803,,auction_db.bid519,auction_db.lot_unknown,,t
bid_line1804,,auction_db.bid519,auction_db.lot_unknown,,t
bid_line1869,,auction_db.bid521,auction_db.lot_unknown,,t
bid_line1565,,auction_db.bid461,auction_db.lot_unknown,40,f
bid_line1632,,auction_db.bid475,auction_db.lot_unknown,55,f
bid_line1773,,auction_db.bid507,auction_db.lot_unknown,,t
bid_line1720,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1431,,auction_db.bid425,auction_db.lot_unknown,50,f
bid_line1522,,auction_db.bid451,auction_db.lot_unknown,105,f
bid_line1774,,auction_db.bid507,auction_db.lot_unknown,,t
bid_line1624,,auction_db.bid469,auction_db.lot_unknown,100,f
bid_line1639,,auction_db.bid477,auction_db.lot_unknown,200,f
bid_line1487,,auction_db.bid441,auction_db.lot_unknown,165,f
bid_line1730,,auction_db.bid500,auction_db.lot_unknown,125,f
bid_line1661,,auction_db.bid481,auction_db.lot_unknown,25,f
bid_line1571,,auction_db.bid463,auction_db.lot_unknown,120,f
bid_line1618,,auction_db.bid468,auction_db.lot_unknown,20,f
bid_line1498,,auction_db.bid444,auction_db.lot_unknown,40,f
bid_line1530,,auction_db.bid454,auction_db.lot_unknown,32,f
bid_line1598,,auction_db.bid466,auction_db.lot_unknown,45,f
bid_line1698,,auction_db.bid494,auction_db.lot_unknown,35,f
bid_line1531,,auction_db.bid454,auction_db.lot_unknown,32,f
bid_line1557,,auction_db.bid460,auction_db.lot_unknown,35,f
bid_line1566,,auction_db.bid461,auction_db.lot_unknown,45,f
bid_line1456,,auction_db.bid432,auction_db.lot_unknown,100,f
bid_line1479,,auction_db.bid438,auction_db.lot_unknown,70,f
bid_line1435,,auction_db.bid425,auction_db.lot_unknown,110,f
bid_line1832,,auction_db.bid524,auction_db.lot_unknown,,t
bid_line1496,,auction_db.bid443,auction_db.lot_unknown,100,f
bid_line1672,,auction_db.bid484,auction_db.lot_unknown,52,f
bid_line1806,,auction_db.bid520,auction_db.lot_unknown,,t
bid_line1836,,auction_db.bid526,auction_db.lot_unknown,,t
bid_line1872,,auction_db.bid534,auction_db.lot_unknown,,t
bid_line1519,,auction_db.bid450,auction_db.lot_unknown,40,f
bid_line1525,,auction_db.bid452,auction_db.lot_unknown,50,f
bid_line1383,,auction_db.bid415,auction_db.lot_unknown,60,f
bid_line1634,,auction_db.bid476,auction_db.lot_unknown,60,f
bid_line1699,,auction_db.bid494,auction_db.lot_unknown,60,f
bid_line1384,,auction_db.bid415,auction_db.lot_unknown,40,f
bid_line1635,,auction_db.bid476,auction_db.lot_unknown,40,f
bid_line1728,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1813,,auction_db.bid522,auction_db.lot_unknown,,t
bid_line1851,,auction_db.bid530,auction_db.lot_unknown,,t
bid_line1787,,auction_db.bid512,auction_db.lot_unknown,,t
bid_line1444,,auction_db.bid430,auction_db.lot_unknown,45,f
bid_line1540,,auction_db.bid456,auction_db.lot_unknown,15,f
bid_line1769,,auction_db.bid506,auction_db.lot_unknown,,t
bid_line1707,,auction_db.bid497,auction_db.lot_unknown,60,f
bid_line1708,,auction_db.bid497,auction_db.lot_unknown,35,f
bid_line1814,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1750,,auction_db.bid501,auction_db.lot_unknown,60,f
bid_line1819,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1627,,auction_db.bid470,auction_db.lot_unknown,15,f
bid_line1822,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1827,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1831,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1630,,auction_db.bid473,auction_db.lot_unknown,30,f
bid_line1676,,auction_db.bid484,auction_db.lot_unknown,36,f
bid_line1722,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1595,,auction_db.bid464,auction_db.lot_unknown,,t
bid_line1887,,auction_db.bid542,auction_db.lot_unknown,130,f
bid_line1724,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1513,,auction_db.bid449,auction_db.lot_unknown,200,f
bid_line1979,,auction_db.bid562,auction_db.lot_unknown,75,f
bid_line1666,,auction_db.bid483,auction_db.lot_unknown,300,f
bid_line1725,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1931,,auction_db.bid556,auction_db.lot_unknown,55,f
bid_line1506,,auction_db.bid448,auction_db.lot_unknown,60,f
bid_line1693,,auction_db.bid493,auction_db.lot_unknown,150,f
bid_line1943,,auction_db.bid558,auction_db.lot_unknown,80,f
bid_line1700,,auction_db.bid495,auction_db.lot_unknown,80,f
bid_line1732,,auction_db.bid500,auction_db.lot_unknown,100,f
bid_line1888,,auction_db.bid542,auction_db.lot_unknown,100,f
bid_line1808,,auction_db.bid520,auction_db.lot_unknown,,t
bid_line1838,,auction_db.bid526,auction_db.lot_unknown,,t
bid_line1890,,auction_db.bid543,auction_db.lot_unknown,550,f
bid_line1874,,auction_db.bid534,auction_db.lot_unknown,,t
bid_line1518,,auction_db.bid450,auction_db.lot_unknown,40,f
bid_line1944,,auction_db.bid558,auction_db.lot_unknown,150,f
bid_line1494,,auction_db.bid443,auction_db.lot_unknown,80,f
bid_line1391,,auction_db.bid416,auction_db.lot_unknown,,t
bid_line1889,,auction_db.bid543,auction_db.lot_unknown,300,f
bid_line1727,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line732,,auction_db.bid237,auction_db.lot_unknown,100,f
bid_line1932,,auction_db.bid556,auction_db.lot_unknown,35,f
bid_line742,,auction_db.bid240,auction_db.lot_unknown,350,f
bid_line1677,,auction_db.bid484,auction_db.lot_unknown,20,f
bid_line1891,,auction_db.bid543,auction_db.lot_unknown,40,f
bid_line1492,,auction_db.bid443,auction_db.lot_unknown,80,f
bid_line1701,,auction_db.bid496,auction_db.lot_unknown,80,f
bid_line1910,,auction_db.bid549,auction_db.lot_unknown,20,f
bid_line1400,,auction_db.bid418,auction_db.lot_unknown,,t
bid_line1405,,auction_db.bid420,auction_db.lot_unknown,15,f
bid_line1911,,auction_db.bid549,auction_db.lot_unknown,25,f
bid_line1441,,auction_db.bid429,auction_db.lot_unknown,20,f
bid_line1392,,auction_db.bid416,auction_db.lot_unknown,250,f
bid_line1912,,auction_db.bid549,auction_db.lot_unknown,20,f
bid_line1463,,auction_db.bid433,auction_db.lot_unknown,300,f
bid_line1913,,auction_db.bid549,auction_db.lot_unknown,50,f
bid_line1536,,auction_db.bid456,auction_db.lot_unknown,300,f
bid_line1692,,auction_db.bid493,auction_db.lot_unknown,150,f
bid_line1924,,auction_db.bid553,auction_db.lot_unknown,240,f
bid_line1729,,auction_db.bid499,auction_db.lot_unknown,,t
bid_line1812,,auction_db.bid522,auction_db.lot_unknown,,t
bid_line1883,,auction_db.bid540,auction_db.lot_unknown,25,f
bid_line1440,,auction_db.bid428,auction_db.lot_unknown,50,f
bid_line1491,,auction_db.bid443,auction_db.lot_unknown,55,f
bid_line1849,,auction_db.bid529,auction_db.lot_unknown,,t
bid_line1537,,auction_db.bid456,auction_db.lot_unknown,15,f
bid_line1449,,auction_db.bid430,auction_db.lot_unknown,140,f
bid_line1539,,auction_db.bid456,auction_db.lot_unknown,60,f
bid_line1393,,auction_db.bid416,auction_db.lot_unknown,25,f
bid_line1499,,auction_db.bid445,auction_db.lot_unknown,800,f
bid_line1415,,auction_db.bid423,auction_db.lot_unknown,90,f
bid_line1815,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1795,,auction_db.bid515,auction_db.lot_unknown,5,f
bid_line1816,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1820,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1709,,auction_db.bid497,auction_db.lot_unknown,35,f
bid_line1823,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1442,,auction_db.bid430,auction_db.lot_unknown,38,f
bid_line1825,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1898,,auction_db.bid547,auction_db.lot_unknown,175,f
bid_line1826,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1521,,auction_db.bid450,auction_db.lot_unknown,100,f
bid_line1914,,auction_db.bid550,auction_db.lot_unknown,75,f
bid_line1776,,auction_db.bid507,auction_db.lot_unknown,,t
bid_line1830,,auction_db.bid523,auction_db.lot_unknown,,t
bid_line1915,,auction_db.bid550,auction_db.lot_unknown,65,f
bid_line1916,,auction_db.bid550,auction_db.lot_unknown,100,f
bid_line1897,,auction_db.bid547,auction_db.lot_unknown,85,f
bid_line1917,,auction_db.bid550,auction_db.lot_unknown,85,f
bid_line1927,,auction_db.bid555,auction_db.lot_unknown,35,f
bid_line1895,,auction_db.bid546,auction_db.lot_unknown,40,f
bid_line1945,,auction_db.bid559,auction_db.lot_unknown,35,f
bid_line1974,,auction_db.bid561,auction_db.lot_unknown,50,f
bid_line1975,,auction_db.bid561,auction_db.lot_unknown,60,f
bid_line1976,,auction_db.bid561,auction_db.lot_unknown,70,f
bid_line1946,,auction_db.bid559,auction_db.lot_unknown,25,f
bid_line1977,,auction_db.bid561,auction_db.lot_unknown,80,f
bid_line1947,,auction_db.bid559,auction_db.lot_unknown,60,f
bid_line1948,,auction_db.bid559,auction_db.lot_unknown,100,f
bid_line1949,,auction_db.bid559,auction_db.lot_unknown,120,f
bid_line1950,,auction_db.bid559,auction_db.lot_unknown,30,f
bid_line1951,,auction_db.bid559,auction_db.lot_unknown,30,f
bid_line1952,,auction_db.bid559,auction_db.lot_unknown,50,f
bid_line1953,,auction_db.bid559,auction_db.lot_unknown,55,f
bid_line1954,,auction_db.bid559,auction_db.lot_unknown,35,f
bid_line1955,,auction_db.bid559,auction_db.lot_unknown,60,f
