"id","item_id:id","factor_id:id","score_id:id","user_id:id"
550,"item_openbravo","F823","vote_na","user_raymond"
551,"item_openbravo","F822","vote_excel","user_raymond"
552,"item_openbravo","F832","vote_na","user_raymond"
553,"item_openbravo","F831","vote_na","user_raymond"
554,"item_openbravo","F830","vote_na","user_raymond"
555,"item_openbravo","F824","vote_na","user_raymond"
556,"item_openbravo","F766","vote_tp","user_raymond"
557,"item_openbravo","F763","vote_tp","user_raymond"
558,"item_openbravo","F760","vote_tp","user_raymond"
559,"item_openbravo","F761","vote_tp","user_raymond"
560,"item_openbravo","F762","vote_tp","user_raymond"
561,"item_openbravo","F764","vote_tp","user_raymond"
562,"item_openbravo","F765","vote_tp","user_raymond"
563,"item_openbravo","F772","vote_tp","user_raymond"
564,"item_openbravo","F771","vote_tp","user_raymond"
565,"item_openbravo","F770","vote_tp","user_raymond"
566,"item_openbravo","F769","vote_tp","user_raymond"
567,"item_openbravo","F768","vote_tp","user_raymond"
568,"item_openbravo","F767","vote_tp","user_raymond"
569,"item_openbravo","F773","vote_tp","user_raymond"
570,"item_openbravo","F781","vote_tp","user_raymond"
571,"item_openbravo","F780","vote_tp","user_raymond"
572,"item_openbravo","F779","vote_tp","user_raymond"
573,"item_openbravo","F778","vote_tp","user_raymond"
574,"item_openbravo","F777","vote_tp","user_raymond"
575,"item_openbravo","F776","vote_tp","user_raymond"
576,"item_openbravo","F775","vote_tp","user_raymond"
577,"item_openbravo","F774","vote_tp","user_raymond"
578,"item_openbravo","F786","vote_na","user_raymond"
579,"item_openbravo","F784","vote_na","user_raymond"
580,"item_openbravo","F783","vote_na","user_raymond"
581,"item_openbravo","F782","vote_na","user_raymond"
582,"item_openbravo","F785","vote_na","user_raymond"
583,"item_openbravo","F788","vote_na","user_raymond"
584,"item_openbravo","F790","vote_na","user_raymond"
585,"item_openbravo","F792","vote_na","user_raymond"
586,"item_openbravo","F791","vote_na","user_raymond"
587,"item_openbravo","F793","vote_na","user_raymond"
588,"item_openbravo","F789","vote_na","user_raymond"
589,"item_openbravo","F796","vote_na","user_raymond"
590,"item_openbravo","F801","vote_na","user_raymond"
591,"item_openbravo","F800","vote_na","user_raymond"
592,"item_openbravo","F799","vote_na","user_raymond"
593,"item_openbravo","F798","vote_na","user_raymond"
594,"item_openbravo","F797","vote_na","user_raymond"
595,"item_openbravo","F795","vote_na","user_raymond"
596,"item_openbravo","F417","vote_excel","user_raymond"
597,"item_openbravo","F419","vote_excel","user_raymond"
598,"item_openbravo","F418","vote_excel","user_raymond"
599,"item_openbravo","F749","vote_excel","user_raymond"
600,"item_openbravo","F751","vote_excel","user_raymond"
601,"item_openbravo","F752","vote_excel","user_raymond"
602,"item_openbravo","F748","vote_excel","user_raymond"
603,"item_openbravo","F750","vote_na","user_raymond"
604,"item_openbravo","F610","vote_na","user_raymond"
605,"item_openbravo","F608","vote_na","user_raymond"
606,"item_openbravo","F609","vote_na","user_raymond"
607,"item_openbravo","F604","vote_na","user_raymond"
608,"item_openbravo","F603","vote_na","user_raymond"
609,"item_openbravo","F605","vote_na","user_raymond"
610,"item_openbravo","F606","vote_na","user_raymond"
611,"item_openbravo","F595","vote_na","user_raymond"
612,"item_openbravo","F597","vote_na","user_raymond"
613,"item_openbravo","F598","vote_na","user_raymond"
614,"item_openbravo","F599","vote_na","user_raymond"
615,"item_openbravo","F600","vote_na","user_raymond"
616,"item_openbravo","F601","vote_na","user_raymond"
617,"item_openbravo","F596","vote_na","user_raymond"
618,"item_openbravo","F583","vote_excel","user_raymond"
619,"item_openbravo","F581","vote_na","user_raymond"
620,"item_openbravo","F580","vote_na","user_raymond"
621,"item_openbravo","F582","vote_na","user_raymond"
622,"item_openbravo","F572","vote_excel","user_raymond"
623,"item_openbravo","F573","vote_na","user_raymond"
624,"item_openbravo","F574","vote_na","user_raymond"
625,"item_openbravo","F588","vote_excel","user_raymond"
626,"item_openbravo","F585","vote_na","user_raymond"
627,"item_openbravo","F586","vote_na","user_raymond"
628,"item_openbravo","F587","vote_na","user_raymond"
629,"item_openbravo","F576","vote_na","user_raymond"
630,"item_openbravo","F578","vote_excel","user_raymond"
631,"item_openbravo","F577","vote_excel","user_raymond"
632,"item_openbravo","F567","vote_excel","user_raymond"
633,"item_openbravo","F569","vote_excel","user_raymond"
634,"item_openbravo","F568","vote_excel","user_raymond"
635,"item_openbravo","F590","vote_excel","user_raymond"
636,"item_openbravo","F592","vote_na","user_raymond"
637,"item_openbravo","F591","vote_excel","user_raymond"
638,"item_openbravo","F622","vote_excel","user_raymond"
639,"item_openbravo","F624","vote_excel","user_raymond"
640,"item_openbravo","F623","vote_excel","user_raymond"
641,"item_openbravo","F620","vote_excel","user_raymond"
642,"item_openbravo","F621","vote_excel","user_raymond"
643,"item_openbravo","F501","vote_na","user_raymond"
644,"item_openbravo","F499","vote_na","user_raymond"
645,"item_openbravo","F500","vote_na","user_raymond"
646,"item_openbravo","F486","vote_excel","user_raymond"
647,"item_openbravo","F488","vote_excel","user_raymond"
648,"item_openbravo","F487","vote_excel","user_raymond"
649,"item_openbravo","F485","vote_excel","user_raymond"
650,"item_openbravo","F484","vote_excel","user_raymond"
651,"item_openbravo","F495","vote_na","user_raymond"
652,"item_openbravo","F496","vote_excel","user_raymond"
653,"item_openbravo","F497","vote_excel","user_raymond"
654,"item_openbravo","F497_1","vote_na","user_raymond"
655,"item_openbravo","F494","vote_excel","user_raymond"
656,"item_openbravo","F490","vote_na","user_raymond"
657,"item_openbravo","F491","vote_excel","user_raymond"
658,"item_openbravo","F492","vote_excel","user_raymond"
660,"item_openbravo","F613","vote_excel","user_raymond"
661,"item_openbravo","F612","vote_na","user_raymond"
662,"item_openbravo","F618","vote_na","user_raymond"
663,"item_openbravo","F617","vote_na","user_raymond"
664,"item_openbravo","F616","vote_na","user_raymond"
665,"item_openbravo","F614","vote_na","user_raymond"
666,"item_openbravo","F615","vote_na","user_raymond"
667,"item_openbravo","F753","vote_excel","user_raymond"
668,"item_openbravo","F754","vote_excel","user_raymond"
669,"item_openbravo","F466","vote_na","user_raymond"
670,"item_openbravo","F465","vote_na","user_raymond"
671,"item_openbravo","F463","vote_na","user_raymond"
672,"item_openbravo","F464","vote_na","user_raymond"
673,"item_openbravo","F467","vote_na","user_raymond"
674,"item_openbravo","F479","vote_na","user_raymond"
675,"item_openbravo","F477","vote_excel","user_raymond"
676,"item_openbravo","F478","vote_excel","user_raymond"
677,"item_openbravo","F787","vote_na","user_raymond"
678,"item_openbravo","F472","vote_na","user_raymond"
679,"item_openbravo","F471","vote_na","user_raymond"
680,"item_openbravo","F470","vote_na","user_raymond"
681,"item_openbravo","F469","vote_na","user_raymond"
682,"item_openbravo","F473","vote_na","user_raymond"
683,"item_openbravo","F474","vote_excel","user_raymond"
684,"item_openbravo","F475","vote_excel","user_raymond"
685,"item_openbravo","F625","vote_na","user_raymond"
686,"item_openbravo","F456","vote_excel","user_raymond"
687,"item_openbravo","F455","vote_excel","user_raymond"
688,"item_openbravo","F454","vote_excel","user_raymond"
689,"item_openbravo","F460","vote_excel","user_raymond"
690,"item_openbravo","F461","vote_excel","user_raymond"
691,"item_openbravo","F458","vote_excel","user_raymond"
692,"item_openbravo","F459","vote_excel","user_raymond"
693,"item_openbravo","F535","vote_excel","user_raymond"
694,"item_openbravo","F534","vote_excel","user_raymond"
695,"item_openbravo","F533","vote_excel","user_raymond"
696,"item_openbravo","F519","vote_na","user_raymond"
697,"item_openbravo","F518","vote_na","user_raymond"
698,"item_openbravo","F520","vote_na","user_raymond"
699,"item_openbravo","F522","vote_na","user_raymond"
700,"item_openbravo","F521","vote_na","user_raymond"
701,"item_openbravo","F524","vote_excel","user_raymond"
702,"item_openbravo","F523","vote_excel","user_raymond"
703,"item_openbravo","F538","vote_na","user_raymond"
704,"item_openbravo","F537","vote_na","user_raymond"
705,"item_openbravo","F526","vote_excel","user_raymond"
706,"item_openbravo","F530","vote_excel","user_raymond"
707,"item_openbravo","F528","vote_na","user_raymond"
708,"item_openbravo","F529","vote_na","user_raymond"
709,"item_openbravo","F527","vote_na","user_raymond"
710,"item_openbravo","F512","vote_excel","user_raymond"
711,"item_openbravo","F511","vote_excel","user_raymond"
712,"item_openbravo","F513","vote_excel","user_raymond"
713,"item_openbravo","F510","vote_excel","user_raymond"
714,"item_openbravo","F514","vote_na","user_raymond"
715,"item_openerp","F884","vote_excel","user_raymond"
716,"item_openerp","F883","vote_excel","user_raymond"
717,"item_openerp","F885","vote_excel","user_raymond"
718,"item_openerp","F886","vote_na","user_raymond"
719,"item_openerp","F898","vote_excel","user_raymond"
720,"item_openerp","F899","vote_excel","user_raymond"
721,"item_openerp","F900","vote_excel","user_raymond"
722,"item_openerp","F901","vote_excel","user_raymond"
723,"item_openerp","F902","vote_excel","user_raymond"
724,"item_openerp","F903","vote_excel","user_raymond"
725,"item_openerp","F904","vote_excel","user_raymond"
726,"item_openerp","F895","vote_excel","user_raymond"
727,"item_openerp","F896","vote_excel","user_raymond"
728,"item_openerp","F897","vote_excel","user_raymond"
729,"item_openerp","F261","vote_excel","user_raymond"
730,"item_openerp","F262","vote_excel","user_raymond"
731,"item_openerp","F263","vote_excel","user_raymond"
732,"item_openerp","F264","vote_excel","user_raymond"
733,"item_openerp","F265","vote_excel","user_raymond"
734,"item_openerp","F267","vote_excel","user_raymond"
735,"item_openerp","F268","vote_excel","user_raymond"
736,"item_openerp","F872","vote_excel","user_raymond"
737,"item_openerp","F871","vote_excel","user_raymond"
738,"item_openerp","F874","vote_excel","user_raymond"
739,"item_openerp","F873","vote_excel","user_raymond"
740,"item_openerp","F879","vote_excel","user_raymond"
741,"item_openerp","F881","vote_excel","user_raymond"
742,"item_openerp","F878","vote_excel","user_raymond"
743,"item_openerp","F877","vote_excel","user_raymond"
744,"item_openerp","F876","vote_excel","user_raymond"
745,"item_openerp","F880","vote_excel","user_raymond"
746,"item_openerp","F909","vote_excel","user_raymond"
747,"item_openerp","F908","vote_excel","user_raymond"
748,"item_openerp","F906","vote_excel","user_raymond"
749,"item_openerp","F907","vote_excel","user_raymond"
750,"item_openerp","F846","vote_na","user_raymond"
751,"item_openerp","F845","vote_excel","user_raymond"
752,"item_openerp","F844","vote_excel","user_raymond"
753,"item_openerp","F848","vote_excel","user_raymond"
754,"item_openerp","F847","vote_excel","user_raymond"
755,"item_openerp","F843","vote_excel","user_raymond"
756,"item_openerp","F842","vote_excel","user_raymond"
757,"item_openerp","F849","vote_na","user_raymond"
758,"item_openerp","F850","vote_na","user_raymond"
759,"item_openerp","F851","vote_na","user_raymond"
760,"item_openerp","F852","vote_na","user_raymond"
761,"item_openerp","F857","vote_na","user_raymond"
762,"item_openerp","F853","vote_na","user_raymond"
763,"item_openerp","F855","vote_na","user_raymond"
764,"item_openerp","F856","vote_na","user_raymond"
765,"item_openerp","F858","vote_na","user_raymond"
766,"item_openerp","F854","vote_na","user_raymond"
767,"item_openerp","F859","vote_excel","user_raymond"
768,"item_openerp","F862","vote_excel","user_raymond"
769,"item_openerp","F861","vote_excel","user_raymond"
770,"item_openerp","F860","vote_excel","user_raymond"
771,"item_openerp","F867","vote_excel","user_raymond"
772,"item_openerp","F866","vote_excel","user_raymond"
773,"item_openerp","F865","vote_excel","user_raymond"
774,"item_openerp","F864","vote_excel","user_raymond"
775,"item_openerp","F869","vote_excel","user_raymond"
776,"item_openerp","F868","vote_excel","user_raymond"
777,"item_openerp","F893","vote_excel","user_raymond"
778,"item_openerp","F888","vote_excel","user_raymond"
779,"item_openerp","F889","vote_excel","user_raymond"
780,"item_openerp","F890","vote_excel","user_raymond"
781,"item_openerp","F891","vote_excel","user_raymond"
782,"item_openerp","F892","vote_excel","user_raymond"
783,"item_openerp","F708","vote_excel","user_raymond"
784,"item_openerp","F706","vote_excel","user_raymond"
785,"item_openerp","F707","vote_excel","user_raymond"
786,"item_openerp","F709","vote_excel","user_raymond"
787,"item_openerp","F639","vote_excel","user_raymond"
788,"item_openerp","F640","vote_excel","user_raymond"
789,"item_openerp","F643","vote_excel","user_raymond"
790,"item_openerp","F642","vote_excel","user_raymond"
791,"item_openerp","F641","vote_excel","user_raymond"
792,"item_openerp","F654","vote_excel","user_raymond"
793,"item_openerp","F656","vote_excel","user_raymond"
794,"item_openerp","F655","vote_excel","user_raymond"
795,"item_openerp","F653","vote_excel","user_raymond"
796,"item_openerp","F632","vote_excel","user_raymond"
797,"item_openerp","F633","vote_excel","user_raymond"
798,"item_openerp","F634","vote_excel","user_raymond"
799,"item_openerp","F635","vote_excel","user_raymond"
800,"item_openerp","F636","vote_excel","user_raymond"
801,"item_openerp","F637","vote_excel","user_raymond"
802,"item_openerp","F627","vote_excel","user_raymond"
803,"item_openerp","F629","vote_excel","user_raymond"
804,"item_openerp","F628","vote_excel","user_raymond"
805,"item_openerp","F630","vote_excel","user_raymond"
806,"item_openerp","F649","vote_excel","user_raymond"
807,"item_openerp","F645","vote_excel","user_raymond"
808,"item_openerp","F650","vote_excel","user_raymond"
809,"item_openerp","F647","vote_excel","user_raymond"
810,"item_openerp","F648","vote_excel","user_raymond"
811,"item_openerp","F646","vote_excel","user_raymond"
812,"item_openerp","F684","vote_excel","user_raymond"
813,"item_openerp","F686","vote_excel","user_raymond"
814,"item_openerp","F687","vote_excel","user_raymond"
815,"item_openerp","F688","vote_excel","user_raymond"
816,"item_openerp","F683","vote_excel","user_raymond"
817,"item_openerp","F685","vote_excel","user_raymond"
818,"item_openerp","F693","vote_excel","user_raymond"
819,"item_openerp","F691","vote_excel","user_raymond"
820,"item_openerp","F697","vote_excel","user_raymond"
821,"item_openerp","F696","vote_excel","user_raymond"
822,"item_openerp","F695","vote_excel","user_raymond"
823,"item_openerp","F694","vote_excel","user_raymond"
824,"item_openerp","F692","vote_excel","user_raymond"
825,"item_openerp","F703","vote_na","user_raymond"
826,"item_openerp","F704","vote_excel","user_raymond"
827,"item_openerp","F699","vote_excel","user_raymond"
828,"item_openerp","F700","vote_excel","user_raymond"
829,"item_openerp","F701","vote_excel","user_raymond"
830,"item_openerp","F702","vote_na","user_raymond"
831,"item_openerp","F678","vote_excel","user_raymond"
832,"item_openerp","F679","vote_excel","user_raymond"
833,"item_openerp","F681","vote_excel","user_raymond"
834,"item_openerp","F680","vote_excel","user_raymond"
835,"item_openerp","F677","vote_excel","user_raymond"
836,"item_openerp","F676","vote_excel","user_raymond"
837,"item_openerp","F664","vote_excel","user_raymond"
838,"item_openerp","F659","vote_excel","user_raymond"
839,"item_openerp","F663","vote_excel","user_raymond"
840,"item_openerp","F660","vote_excel","user_raymond"
841,"item_openerp","F658","vote_excel","user_raymond"
842,"item_openerp","F661","vote_excel","user_raymond"
843,"item_openerp","F662","vote_excel","user_raymond"
844,"item_openerp","F671","vote_excel","user_raymond"
845,"item_openerp","F669","vote_excel","user_raymond"
846,"item_openerp","F670","vote_excel","user_raymond"
847,"item_openerp","F672","vote_excel","user_raymond"
848,"item_openerp","F673","vote_excel","user_raymond"
849,"item_openerp","F667","vote_excel","user_raymond"
850,"item_openerp","F668","vote_excel","user_raymond"
851,"item_openerp","F221","vote_excel","user_raymond"
852,"item_openerp","F222","vote_excel","user_raymond"
853,"item_openerp","F219","vote_excel","user_raymond"
854,"item_openerp","F220","vote_excel","user_raymond"
855,"item_openerp","F236","vote_excel","user_raymond"
856,"item_openerp","F234","vote_excel","user_raymond"
857,"item_openerp","F233","vote_excel","user_raymond"
858,"item_openerp","F237","vote_excel","user_raymond"
859,"item_openerp","F235","vote_excel","user_raymond"
860,"item_openerp","F231","vote_excel","user_raymond"
861,"item_openerp","F230","vote_excel","user_raymond"
862,"item_openerp","F229","vote_excel","user_raymond"
863,"item_openerp","F228","vote_excel","user_raymond"
864,"item_openerp","F226","vote_excel","user_raymond"
865,"item_openerp","F225","vote_excel","user_raymond"
866,"item_openerp","F224","vote_excel","user_raymond"
867,"item_openerp","F213","vote_excel","user_raymond"
868,"item_openerp","F215","vote_excel","user_raymond"
869,"item_openerp","F214","vote_excel","user_raymond"
870,"item_openerp","F210","vote_excel","user_raymond"
871,"item_openerp","F211","vote_excel","user_raymond"
872,"item_openerp","F209","vote_excel","user_raymond"
873,"item_openerp","F205","vote_excel","user_raymond"
874,"item_openerp","F207","vote_excel","user_raymond"
875,"item_openerp","F206","vote_excel","user_raymond"
876,"item_openerp","F199","vote_excel","user_raymond"
877,"item_openerp","F201","vote_excel","user_raymond"
878,"item_openerp","F202","vote_excel","user_raymond"
879,"item_openerp","F203","vote_excel","user_raymond"
880,"item_openerp","F200","vote_excel","user_raymond"
881,"item_openerp","F217","vote_excel","user_raymond"
882,"item_openerp","F184","vote_excel","user_raymond"
883,"item_openerp","F181","vote_excel","user_raymond"
884,"item_openerp","F182","vote_excel","user_raymond"
885,"item_openerp","F183","vote_excel","user_raymond"
886,"item_openerp","F185","vote_excel","user_raymond"
887,"item_openerp","F187","vote_excel","user_raymond"
888,"item_openerp","F190","vote_excel","user_raymond"
889,"item_openerp","F189","vote_excel","user_raymond"
890,"item_openerp","F188","vote_excel","user_raymond"
891,"item_openerp","F175","vote_excel","user_raymond"
892,"item_openerp","F174","vote_excel","user_raymond"
893,"item_openerp","F164","vote_excel","user_raymond"
894,"item_openerp","F167","vote_excel","user_raymond"
895,"item_openerp","F165","vote_excel","user_raymond"
896,"item_openerp","F166","vote_excel","user_raymond"
897,"item_openerp","F195","vote_excel","user_raymond"
898,"item_openerp","F194","vote_excel","user_raymond"
899,"item_openerp","F192","vote_excel","user_raymond"
900,"item_openerp","F193","vote_excel","user_raymond"
901,"item_openerp","F196","vote_excel","user_raymond"
902,"item_openerp","F169","vote_excel","user_raymond"
903,"item_openerp","F171","vote_excel","user_raymond"
904,"item_openerp","F172","vote_excel","user_raymond"
905,"item_openerp","F170","vote_excel","user_raymond"
906,"item_openerp","F160","vote_excel","user_raymond"
907,"item_openerp","F159","vote_excel","user_raymond"
908,"item_openerp","F162","vote_na","user_raymond"
909,"item_openerp","F161","vote_excel","user_raymond"
910,"item_openerp","F156","vote_excel","user_raymond"
911,"item_openerp","F154","vote_excel","user_raymond"
912,"item_openerp","F155","vote_excel","user_raymond"
913,"item_openerp","F157","vote_excel","user_raymond"
914,"item_openerp","F152","vote_excel","user_raymond"
915,"item_openerp","F151","vote_excel","user_raymond"
916,"item_openerp","F150","vote_excel","user_raymond"
917,"item_openerp","F149","vote_excel","user_raymond"
918,"item_openerp","F148","vote_excel","user_raymond"
919,"item_openerp","F179","vote_excel","user_raymond"
920,"item_openerp","F177","vote_excel","user_raymond"
921,"item_openerp","F178","vote_excel","user_raymond"
922,"item_openerp","F120","vote_excel","user_raymond"
923,"item_openerp","F122","vote_excel","user_raymond"
924,"item_openerp","F121","vote_excel","user_raymond"
925,"item_openerp","F108","vote_excel","user_raymond"
926,"item_openerp","F107","vote_excel","user_raymond"
927,"item_openerp","F106","vote_excel","user_raymond"
928,"item_openerp","F110","vote_excel","user_raymond"
929,"item_openerp","F109","vote_excel","user_raymond"
930,"item_openerp","F114","vote_excel","user_raymond"
931,"item_openerp","F112","vote_excel","user_raymond"
932,"item_openerp","F113","vote_excel","user_raymond"
933,"item_openerp","F115","vote_excel","user_raymond"
934,"item_openerp","F126","vote_excel","user_raymond"
935,"item_openerp","F124","vote_excel","user_raymond"
936,"item_openerp","F125","vote_excel","user_raymond"
937,"item_openerp","F130","vote_excel","user_raymond"
938,"item_openerp","F129","vote_excel","user_raymond"
939,"item_openerp","F128","vote_excel","user_raymond"
940,"item_openerp","F133","vote_excel","user_raymond"
941,"item_openerp","F132","vote_excel","user_raymond"
942,"item_openerp","F131","vote_na","user_raymond"
943,"item_openerp","F136","vote_excel","user_raymond"
944,"item_openerp","F135","vote_excel","user_raymond"
945,"item_openerp","F137","vote_excel","user_raymond"
946,"item_openerp","F138","vote_excel","user_raymond"
947,"item_openerp","F140","vote_excel","user_raymond"
948,"item_openerp","F141","vote_excel","user_raymond"
949,"item_openerp","F142","vote_excel","user_raymond"
950,"item_openerp","F143","vote_excel","user_raymond"
951,"item_openerp","F144","vote_excel","user_raymond"
952,"item_openerp","F145","vote_excel","user_raymond"
953,"item_openerp","F117","vote_excel","user_raymond"
954,"item_openerp","F118","vote_na","user_raymond"
955,"item_openerp","F51","vote_excel","user_raymond"
956,"item_openerp","F53","vote_excel","user_raymond"
957,"item_openerp","F50","vote_excel","user_raymond"
958,"item_openerp","F52","vote_excel","user_raymond"
959,"item_openerp","F58","vote_excel","user_raymond"
960,"item_openerp","F55","vote_na","user_raymond"
961,"item_openerp","F56","vote_excel","user_raymond"
962,"item_openerp","F57","vote_excel","user_raymond"
963,"item_openerp","F63","vote_excel","user_raymond"
964,"item_openerp","F60","vote_excel","user_raymond"
965,"item_openerp","F61","vote_excel","user_raymond"
966,"item_openerp","F62","vote_excel","user_raymond"
967,"item_openerp","F30","vote_excel","user_raymond"
968,"item_openerp","F27","vote_excel","user_raymond"
969,"item_openerp","F28","vote_excel","user_raymond"
970,"item_openerp","F29","vote_excel","user_raymond"
971,"item_openerp","F31","vote_excel","user_raymond"
972,"item_openerp","F32","vote_excel","user_raymond"
973,"item_openerp","F40","vote_na","user_raymond"
974,"item_openerp","F39","vote_na","user_raymond"
975,"item_openerp","F38","vote_excel","user_raymond"
976,"item_openerp","F37","vote_excel","user_raymond"
977,"item_openerp","F66","vote_excel","user_raymond"
978,"item_openerp","F65","vote_excel","user_raymond"
979,"item_openerp","F68","vote_excel","user_raymond"
980,"item_openerp","F67","vote_excel","user_raymond"
981,"item_openerp","F70","vote_excel","user_raymond"
982,"item_openerp","F72","vote_excel","user_raymond"
983,"item_openerp","F71","vote_excel","user_raymond"
984,"item_openerp","F44","vote_excel","user_raymond"
985,"item_openerp","F46","vote_excel","user_raymond"
986,"item_openerp","F47","vote_excel","user_raymond"
987,"item_openerp","F48","vote_excel","user_raymond"
988,"item_openerp","F43","vote_na","user_raymond"
989,"item_openerp","F42","vote_excel","user_raymond"
990,"item_openerp","F45","vote_excel","user_raymond"
991,"item_openerp","F35","vote_na","user_raymond"
992,"item_openerp","F34","vote_excel","user_raymond"
993,"item_openerp","F915","vote_excel","user_raymond"
994,"item_openerp","F913","vote_excel","user_raymond"
995,"item_openerp","F917","vote_excel","user_raymond"
996,"item_openerp","F916","vote_excel","user_raymond"
997,"item_openerp","F914","vote_excel","user_raymond"
998,"item_openerp","F918","vote_excel","user_raymond"
999,"item_openerp","F912","vote_na","user_raymond"
1000,"item_openerp","F910","vote_na","user_raymond"
1001,"item_openerp","F911","vote_na","user_raymond"
1002,"item_openerp","F931","vote_excel","user_raymond"
1003,"item_openerp","F934","vote_excel","user_raymond"
1004,"item_openerp","F932","vote_excel","user_raymond"
1005,"item_openerp","F933","vote_excel","user_raymond"
1006,"item_openerp","F929","vote_excel","user_raymond"
1007,"item_openerp","F930","vote_excel","user_raymond"
1008,"item_openerp","F926","vote_excel","user_raymond"
1009,"item_openerp","F927","vote_excel","user_raymond"
1010,"item_openerp","F924","vote_excel","user_raymond"
1011,"item_openerp","F925","vote_excel","user_raymond"
1012,"item_openerp","F923","vote_excel","user_raymond"
1013,"item_openerp","F922","vote_excel","user_raymond"
1014,"item_openerp","F920","vote_excel","user_raymond"
1015,"item_openerp","F919","vote_excel","user_raymond"
1016,"item_openerp","F921","vote_excel","user_raymond"
1017,"item_openerp","F939","vote_excel","user_raymond"
1018,"item_openerp","F941","vote_na","user_raymond"
1019,"item_openerp","F942","vote_excel","user_raymond"
1020,"item_openerp","F938","vote_excel","user_raymond"
1021,"item_openerp","F940","vote_excel","user_raymond"
1022,"item_openerp","F304","vote_excel","user_raymond"
1023,"item_openerp","F306","vote_excel","user_raymond"
1024,"item_openerp","F305","vote_excel","user_raymond"
1025,"item_openerp","F307","vote_excel","user_raymond"
1026,"item_openerp","F303","vote_excel","user_raymond"
1027,"item_openerp","F315","vote_excel","user_raymond"
1028,"item_openerp","F313","vote_excel","user_raymond"
1029,"item_openerp","F314","vote_excel","user_raymond"
1030,"item_openerp","F316","vote_excel","user_raymond"
1031,"item_openerp","F310","vote_excel","user_raymond"
1032,"item_openerp","F309","vote_excel","user_raymond"
1033,"item_openerp","F311","vote_excel","user_raymond"
1034,"item_openerp","F293","vote_excel","user_raymond"
1035,"item_openerp","F295","vote_excel","user_raymond"
1036,"item_openerp","F294","vote_excel","user_raymond"
1037,"item_openerp","F288","vote_excel","user_raymond"
1038,"item_openerp","F291","vote_excel","user_raymond"
1039,"item_openerp","F290","vote_excel","user_raymond"
1040,"item_openerp","F289","vote_excel","user_raymond"
1041,"item_openerp","F283","vote_excel","user_raymond"
1042,"item_openerp","F286","vote_excel","user_raymond"
1043,"item_openerp","F284","vote_excel","user_raymond"
1044,"item_openerp","F285","vote_excel","user_raymond"
1045,"item_openerp","F935","vote_excel","user_raymond"
1046,"item_openerp","F937","vote_excel","user_raymond"
1047,"item_openerp","F936","vote_excel","user_raymond"
1048,"item_openerp","F299","vote_excel","user_raymond"
1049,"item_openerp","F300","vote_excel","user_raymond"
1050,"item_openerp","F301","vote_excel","user_raymond"
1051,"item_openerp","F16","vote_excel","user_raymond"
1052,"item_openerp","F14","vote_excel","user_raymond"
1053,"item_openerp","F19","vote_excel","user_raymond"
1054,"item_openerp","F18","vote_excel","user_raymond"
1055,"item_openerp","F17","vote_excel","user_raymond"
1056,"item_openerp","F15","vote_excel","user_raymond"
1057,"item_openerp","F21","vote_excel","user_raymond"
1058,"item_openerp","F23","vote_excel","user_raymond"
1059,"item_openerp","F24","vote_excel","user_raymond"
1060,"item_openerp","F22","vote_excel","user_raymond"
1061,"item_openerp","F11","vote_excel","user_raymond"
1062,"item_openerp","F12","vote_excel","user_raymond"
1063,"item_openerp","F5","vote_excel","user_raymond"
1064,"item_openerp","F4","vote_excel","user_raymond"
1065,"item_openerp","F6","vote_excel","user_raymond"
1066,"item_openerp","F7","vote_excel","user_raymond"
1067,"item_openerp","F8","vote_excel","user_raymond"
1068,"item_openerp","F9","vote_excel","user_raymond"
1069,"item_openerp","F239","vote_excel","user_raymond"
1070,"item_openerp","F834","vote_excel","user_raymond"
1071,"item_openerp","F243","vote_excel","user_raymond"
1072,"item_openerp","F836","vote_excel","user_raymond"
1073,"item_openerp","F835","vote_excel","user_raymond"
1074,"item_openerp","F833","vote_excel","user_raymond"
1075,"item_openerp","F251","vote_tp","user_raymond"
1076,"item_openerp","F252","vote_tp","user_raymond"
1077,"item_openerp","F253","vote_tp","user_raymond"
1078,"item_openerp","F840","vote_excel","user_raymond"
1079,"item_openerp","F837","vote_excel","user_raymond"
1080,"item_openerp","F838","vote_excel","user_raymond"
1081,"item_openerp","F839","vote_excel","user_raymond"
1082,"item_openerp","F841","vote_excel","user_raymond"
1083,"item_openerp","F249","vote_excel","user_raymond"
1084,"item_openerp","F246","vote_excel","user_raymond"
1085,"item_openerp","F247","vote_excel","user_raymond"
1086,"item_openerp","F248","vote_excel","user_raymond"
1087,"item_openerp","F258","vote_excel","user_raymond"
1088,"item_openerp","F257","vote_excel","user_raymond"
1089,"item_openerp","F255","vote_excel","user_raymond"
1090,"item_openerp","F741","vote_excel","user_raymond"
1091,"item_openerp","F737","vote_excel","user_raymond"
1092,"item_openerp","F739","vote_excel","user_raymond"
1093,"item_openerp","F733","vote_excel","user_raymond"
1094,"item_openerp","F731","vote_excel","user_raymond"
1095,"item_openerp","F732","vote_excel","user_raymond"
1096,"item_openerp","F734","vote_excel","user_raymond"
1097,"item_openerp","F735","vote_excel","user_raymond"
1098,"item_openerp","F744","vote_excel","user_raymond"
1099,"item_openerp","F745","vote_excel","user_raymond"
1100,"item_openerp","F746","vote_na","user_raymond"
1101,"item_openerp","F747","vote_excel","user_raymond"
1102,"item_openerp","F743","vote_excel","user_raymond"
